ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
6849,6849,1,2023-01-21,1,4404,23,330,4,6849,1,0
6850,6850,2,2024-09-24,1,4418,105,59,18,6850,1,0
6852,6852,2,2025-09-04,1,4419,111,105,19,6852,1,0
6853,6853,2,2024-03-27,1,4408,47,399,8,6853,1,0
6856,6856,2,2024-04-08,1,4407,40,148,7,6856,1,0
6860,6860,2,2025-09-06,1,4412,69,187,12,6860,1,0
6861,6861,1,2024-02-14,1,4415,88,289,15,6861,1,0
6869,6869,2,2023-04-18,1,4406,32,68,6,6869,1,0
6871,6871,1,2024-05-26,1,4404,22,197,4,6871,1,0
6877,6877,1,2024-03-24,1,4415,89,45,15,6877,1,0
6886,6886,2,2024-05-09,1,4415,89,45,15,6886,1,0
6887,6887,1,2024-10-19,1,4413,76,154,13,6887,1,0
6888,6888,2,2025-08-15,1,4419,109,91,19,6888,1,0
6891,6891,1,2025-07-21,1,4404,20,282,4,6891,1,0
6900,6900,1,2025-04-02,1,4411,64,340,11,6900,1,0
6908,6908,2,2023-10-09,1,4411,66,367,11,6908,1,0
6912,6912,1,2023-02-04,1,4416,94,128,16,6912,1,0
6913,6913,2,2023-03-11,1,4411,64,238,11,6913,1,0
6914,6914,1,2023-04-09,1,4408,44,254,8,6914,1,0
6918,6918,1,2024-05-23,1,4414,82,205,14,6918,1,0
6919,6919,1,2024-08-28,1,4406,33,224,6,6919,1,0
6921,6921,1,2025-09-17,1,4418,104,150,18,6921,1,0
6922,6922,1,2024-05-30,1,4420,117,61,20,6922,1,0
6923,6923,1,2025-09-24,1,4406,33,344,6,6923,1,0
6926,6926,2,2025-07-05,1,4416,95,11,16,6926,1,0
6927,6927,1,2023-06-08,1,4404,19,316,4,6927,1,0
6931,6931,1,2023-07-23,1,4417,101,95,17,6931,1,0
6932,6932,2,2024-12-10,1,4414,80,397,14,6932,1,0
6934,6934,1,2024-02-28,1,4414,82,205,14,6934,1,0
6939,6939,2,2026-01-14,1,4415,88,289,15,6939,1,0
6940,6940,1,2024-12-08,1,4412,70,100,12,6940,1,0
6942,6942,2,2023-05-17,1,4415,88,289,15,6942,1,0
6943,6943,1,2025-11-30,1,4407,39,306,7,6943,1,0
6947,6947,2,2025-02-22,1,4412,68,295,12,6947,1,0
6951,6951,1,2025-04-28,1,4409,52,299,9,6951,1,0
6956,6956,1,2023-06-13,1,4414,79,23,14,6956,1,0
6957,6957,2,2024-09-19,1,4410,56,201,10,6957,1,0
6958,6958,2,2024-01-08,1,4404,23,330,4,6958,1,0
6959,6959,1,2024-01-02,1,4411,63,346,11,6959,1,0
6964,6964,1,2023-09-15,1,4411,62,332,11,6964,1,0
6967,6967,2,2023-03-16,1,4406,34,230,6,6967,1,0
6968,6968,2,2024-07-20,1,4418,103,15,18,6968,1,0
6972,6972,2,2025-01-02,1,4408,43,379,8,6972,1,0
6973,6973,1,2023-10-31,1,4411,63,100,11,6973,1,0
6979,6979,2,2023-03-25,1,4402,12,349,2,6979,1,0
6982,6982,1,2024-11-18,1,4411,63,43,11,6982,1,0
6983,6983,1,2023-11-01,1,4403,13,322,3,6983,1,0
6984,6984,1,2025-07-08,1,4406,35,141,6,6984,1,0
6985,6985,2,2024-12-22,1,4417,98,387,17,6985,1,0
6986,6986,2,2025-02-28,1,4417,98,139,17,6986,1,0
6992,6992,2,2024-04-08,1,4414,80,285,14,6992,1,0
6999,6999,2,2025-07-28,1,4401,5,276,1,6999,1,0
7000,7000,1,2025-03-18,1,4410,55,20,10,7000,1,0
7004,7004,1,2024-06-29,1,4409,49,309,9,7004,1,0
7006,7006,1,2023-09-30,1,4404,19,118,4,7006,1,0
7007,7007,2,2023-05-19,1,4411,61,241,11,7007,1,0
7009,7009,2,2025-09-20,1,4410,60,31,10,7009,1,0
7011,7011,1,2023-12-15,1,4401,4,34,1,7011,1,0
7012,7012,1,2024-05-21,1,4406,33,224,6,7012,1,0
7013,7013,1,2025-04-29,1,4404,23,330,4,7013,1,0
7019,7019,1,2023-11-06,1,4416,95,16,16,7019,1,0
7021,7021,1,2024-01-01,1,4411,66,367,11,7021,1,0
7022,7022,2,2025-12-13,1,4406,36,339,6,7022,1,0
7023,7023,1,2025-05-16,1,4416,92,227,16,7023,1,0
7024,7024,2,2024-06-23,1,4401,2,86,1,7024,1,0
7025,7025,2,2024-01-21,1,4405,27,114,5,7025,1,0
7026,7026,2,2023-10-09,1,4412,68,93,12,7026,1,0
7028,7028,1,2023-04-28,1,4414,84,176,14,7028,1,0
7030,7030,2,2025-09-22,1,4416,95,11,16,7030,1,0
7033,7033,2,2024-06-27,1,4420,116,107,20,7033,1,0
7037,7037,1,2025-07-29,1,4416,92,54,16,7037,1,0
7039,7039,1,2023-10-21,1,4401,1,249,1,7039,1,0
7040,7040,1,2024-10-04,1,4410,56,201,10,7040,1,0
7041,7041,1,2023-11-15,1,4413,73,143,13,7041,1,0
7044,7044,2,2025-08-26,1,4406,33,344,6,7044,1,0
7045,7045,1,2025-03-17,1,4407,39,306,7,7045,1,0
7048,7048,2,2024-02-24,1,4411,64,336,11,7048,1,0
7051,7051,2,2025-07-01,1,4407,38,152,7,7051,1,0
7052,7052,2,2025-09-28,1,4417,101,95,17,7052,1,0
7054,7054,1,2025-03-08,1,4403,14,101,3,7054,1,0
7055,7055,2,2025-10-11,1,4416,95,11,16,7055,1,0
7061,7061,2,2025-11-17,1,4402,8,14,2,7061,1,0
7063,7063,1,2024-11-18,1,4415,86,292,15,7063,1,0
7065,7065,2,2024-03-11,1,4402,8,220,2,7065,1,0
7067,7067,1,2026-01-11,1,4402,11,35,2,7067,1,0
7069,7069,1,2025-10-27,1,4416,96,253,16,7069,1,0
7070,7070,2,2026-01-15,1,4412,72,311,12,7070,1,0
7075,7075,1,2024-11-07,1,4414,84,369,14,7075,1,0
7078,7078,1,2023-10-25,1,4406,31,76,6,7078,1,0
7082,7082,2,2024-11-24,1,4412,67,370,12,7082,1,0
7086,7086,1,2023-04-16,1,4406,34,230,6,7086,1,0
7089,7089,2,2025-06-14,1,4408,45,50,8,7089,1,0
7091,7091,1,2025-01-25,1,4407,38,152,7,7091,1,0
7093,7093,2,2023-05-03,1,4409,53,352,9,7093,1,0
7096,7096,2,2024-09-11,1,4412,68,219,12,7096,1,0
7105,7105,1,2023-11-17,1,4404,24,122,4,7105,1,0
7110,7110,1,2023-12-13,1,4413,73,143,13,7110,1,0
7111,7111,2,2025-11-05,1,4410,55,20,10,7111,1,0
7115,7115,1,2023-05-18,1,4416,91,19,16,7115,1,0
7120,7120,1,2024-03-13,1,4414,84,369,14,7120,1,0
7123,7123,1,2024-10-08,1,4412,68,63,12,7123,1,0
7124,7124,2,2024-01-04,1,4419,113,252,19,7124,1,0
7126,7126,1,2023-05-21,1,4402,12,349,2,7126,1,0
7127,7127,2,2025-07-13,1,4415,86,256,15,7127,1,0
7132,7132,1,2025-11-07,1,4414,81,65,14,7132,1,0
7133,7133,2,2023-08-02,1,4406,36,339,6,7133,1,0
7136,7136,2,2025-01-12,1,4405,29,32,5,7136,1,0
7140,7140,1,2025-12-19,1,4412,67,263,12,7140,1,0
7141,7141,1,2023-11-05,1,4419,109,91,19,7141,1,0
7142,7142,1,2023-06-08,1,4419,110,85,19,7142,1,0
7143,7143,2,2024-08-06,1,4413,75,312,13,7143,1,0
7149,7149,1,2023-11-22,1,4416,92,376,16,7149,1,0
7151,7151,2,2025-09-25,1,4407,40,286,7,7151,1,0
7153,7153,2,2025-08-02,1,4406,36,113,6,7153,1,0
7154,7154,2,2024-06-19,1,4409,54,13,9,7154,1,0
7155,7155,2,2023-06-26,1,4404,24,225,4,7155,1,0
7156,7156,2,2024-10-06,1,4420,116,365,20,7156,1,0
7160,7160,1,2024-09-15,1,4413,76,110,13,7160,1,0
7164,7164,1,2023-12-14,1,4418,104,150,18,7164,1,0
7167,7167,1,2023-02-23,1,4411,64,336,11,7167,1,0
7168,7168,1,2025-07-06,1,4401,1,249,1,7168,1,0
7177,7177,2,2023-09-10,1,4405,28,360,5,7177,1,0
7181,7181,2,2025-07-20,1,4412,69,187,12,7181,1,0
7182,7182,1,2024-01-31,1,4401,4,34,1,7182,1,0
7183,7183,2,2023-07-01,1,4410,60,248,10,7183,1,0
7188,7188,2,2023-11-08,1,4420,118,67,20,7188,1,0
7189,7189,2,2025-05-17,1,4405,26,400,5,7189,1,0
7191,7191,1,2023-04-28,1,4412,67,370,12,7191,1,0
7192,7192,1,2024-09-02,1,4408,46,10,8,7192,1,0
7203,7203,2,2023-12-19,1,4404,24,122,4,7203,1,0
7207,7207,1,2024-05-14,1,4417,97,343,17,7207,1,0
7208,7208,2,2023-12-09,1,4409,51,204,9,7208,1,0
7210,7210,1,2023-07-28,1,4404,24,225,4,7210,1,0
7211,7211,1,2023-10-31,1,4402,10,351,2,7211,1,0
7213,7213,1,2024-05-17,1,4411,65,342,11,7213,1,0
7219,7219,2,2024-08-12,1,4408,44,116,8,7219,1,0
7223,7223,1,2024-10-24,1,4412,71,391,12,7223,1,0
7229,7229,2,2023-01-14,1,4420,120,259,20,7229,1,0
7230,7230,1,2023-08-01,1,4407,40,148,7,7230,1,0
7232,7232,1,2023-07-28,1,4418,108,278,18,7232,1,0
7233,7233,2,2025-01-21,1,4408,46,10,8,7233,1,0
7237,7237,2,2024-02-22,1,4407,40,142,7,7237,1,0
7241,7241,2,2023-06-08,1,4417,100,210,17,7241,1,0
7243,7243,1,2025-05-20,1,4411,61,62,11,7243,1,0
7244,7244,2,2023-09-23,1,4408,43,379,8,7244,1,0
7246,7246,2,2024-06-02,1,4404,21,354,4,7246,1,0
7248,7248,1,2024-11-16,1,4402,7,56,2,7248,1,0
7249,7249,1,2023-06-16,1,4414,80,285,14,7249,1,0
7251,7251,2,2023-04-27,1,4404,23,281,4,7251,1,0
7254,7254,1,2024-12-23,1,4403,14,101,3,7254,1,0
7260,7260,1,2024-01-17,1,4409,52,299,9,7260,1,0
7263,7263,1,2024-10-18,1,4412,72,5,12,7263,1,0
7266,7266,1,2025-10-02,1,4415,85,155,15,7266,1,0
7269,7269,2,2024-07-21,1,4415,85,115,15,7269,1,0
7273,7273,1,2023-06-17,1,4401,3,137,1,7273,1,0
7276,7276,1,2024-08-16,1,4409,54,64,9,7276,1,0
7278,7278,2,2024-11-13,1,4402,12,349,2,7278,1,0
7282,7282,2,2025-12-10,1,4416,93,130,16,7282,1,0
7285,7285,1,2024-10-15,1,4407,40,286,7,7285,1,0
7289,7289,1,2023-06-27,1,4411,61,241,11,7289,1,0
7293,7293,2,2023-02-09,1,4406,35,251,6,7293,1,0
7294,7294,2,2025-05-25,1,4411,64,340,11,7294,1,0
7299,7299,2,2025-02-23,1,4416,92,54,16,7299,1,0
7300,7300,1,2025-12-17,1,4418,104,27,18,7300,1,0
7302,7302,1,2025-07-12,1,4409,52,74,9,7302,1,0
7307,7307,1,2025-03-04,1,4413,73,212,13,7307,1,0
7308,7308,2,2024-02-20,1,4407,41,92,7,7308,1,0
7310,7310,2,2025-12-16,1,4420,119,6,20,7310,1,0
7313,7313,2,2025-05-04,1,4411,64,340,11,7313,1,0
7314,7314,1,2024-06-18,1,4412,68,63,12,7314,1,0
7315,7315,2,2025-10-03,1,4420,118,67,20,7315,1,0
7316,7316,2,2023-09-07,1,4415,89,258,15,7316,1,0
7320,7320,1,2024-10-11,1,4402,8,220,2,7320,1,0
7323,7323,1,2024-08-28,1,4403,16,352,3,7323,1,0
7324,7324,1,2023-11-30,1,4413,75,312,13,7324,1,0
7325,7325,2,2025-05-05,1,4404,20,282,4,7325,1,0
7327,7327,1,2024-09-24,1,4413,78,265,13,7327,1,0
7329,7329,2,2025-03-30,1,4402,8,14,2,7329,1,0
7333,7333,1,2024-12-04,1,4420,117,61,20,7333,1,0
7337,7337,2,2023-03-27,1,4413,74,239,13,7337,1,0
7348,7348,1,2023-08-16,1,4403,17,117,3,7348,1,0
7350,7350,2,2023-10-24,1,4413,78,265,13,7350,1,0
7351,7351,2,2024-01-13,1,4410,55,99,10,7351,1,0
7352,7352,1,2025-01-30,1,4413,73,143,13,7352,1,0
7353,7353,2,2024-03-23,1,4402,10,400,2,7353,1,0
7354,7354,1,2023-02-24,1,4405,30,298,5,7354,1,0
7355,7355,1,2023-07-02,1,4404,20,282,4,7355,1,0
7356,7356,2,2025-07-26,1,4406,34,160,6,7356,1,0
7358,7358,2,2025-04-16,1,4419,112,166,19,7358,1,0
7360,7360,2,2024-05-08,1,4405,27,114,5,7360,1,0
7368,7368,2,2024-11-05,1,4407,37,71,7,7368,1,0
7371,7371,2,2025-09-01,1,4409,54,64,9,7371,1,0
7376,7376,2,2023-03-30,1,4412,68,63,12,7376,1,0
7379,7379,2,2023-07-31,1,4415,90,255,15,7379,1,0
7380,7380,1,2025-10-30,1,4411,63,296,11,7380,1,0
7382,7382,1,2023-01-14,1,4401,6,167,1,7382,1,0
7386,7386,2,2023-02-10,1,4410,59,87,10,7386,1,0
7394,7394,2,2025-05-24,1,4410,57,302,10,7394,1,0
7395,7395,2,2025-03-29,1,4413,73,212,13,7395,1,0
7398,7398,1,2023-08-29,1,4407,42,317,7,7398,1,0
7400,7400,2,2024-07-10,1,4417,97,194,17,7400,1,0
7405,7405,1,2024-10-07,1,4417,102,8,17,7405,1,0
7406,7406,1,2025-03-26,1,4413,73,143,13,7406,1,0
7408,7408,2,2023-02-26,1,4408,47,191,8,7408,1,0
7411,7411,1,2024-04-05,1,4412,72,346,12,7411,1,0
7415,7415,2,2024-02-20,1,4418,104,27,18,7415,1,0
7416,7416,2,2024-01-23,1,4416,95,338,16,7416,1,0
7419,7419,1,2023-07-04,1,4418,105,9,18,7419,1,0
7422,7422,1,2024-02-17,1,4412,71,51,12,7422,1,0
7423,7423,1,2023-10-01,1,4407,41,92,7,7423,1,0
7425,7425,1,2023-07-04,1,4416,93,267,16,7425,1,0
7432,7432,1,2025-04-14,1,4418,103,15,18,7432,1,0
7436,7436,2,2023-02-07,1,4416,96,253,16,7436,1,0
7437,7437,1,2023-04-10,1,4418,107,182,18,7437,1,0
7439,7439,2,2024-11-11,1,4401,3,331,1,7439,1,0
7441,7441,1,2024-03-20,1,4405,28,341,5,7441,1,0
7449,7449,1,2024-05-01,1,4402,8,180,2,7449,1,0
7454,7454,2,2024-08-10,1,4401,2,30,1,7454,1,0
7456,7456,2,2023-09-08,1,4408,43,379,8,7456,1,0
7457,7457,2,2024-06-27,1,4403,18,277,3,7457,1,0
7461,7461,2,2024-05-18,1,4406,35,189,6,7461,1,0
7465,7465,1,2023-06-22,1,4408,48,368,8,7465,1,0
7467,7467,1,2024-02-24,1,4404,23,75,4,7467,1,0
7471,7471,1,2024-10-09,1,4410,57,302,10,7471,1,0
7473,7473,1,2023-06-22,1,4416,93,130,16,7473,1,0
7475,7475,2,2025-04-09,1,4404,23,281,4,7475,1,0
7476,7476,2,2024-09-06,1,4416,93,130,16,7476,1,0
7477,7477,1,2025-11-10,1,4413,77,165,13,7477,1,0
7481,7481,1,2025-08-27,1,4405,29,386,5,7481,1,0
7483,7483,1,2025-10-15,1,4414,79,23,14,7483,1,0
7485,7485,2,2024-05-08,1,4411,61,241,11,7485,1,0
7488,7488,2,2024-12-03,1,4415,89,45,15,7488,1,0
7497,7497,1,2023-08-19,1,4417,99,315,17,7497,1,0
7502,7502,1,2024-03-19,1,4406,32,68,6,7502,1,0
7504,7504,1,2023-08-13,1,4417,100,111,17,7504,1,0
7510,7510,2,2023-10-23,1,4413,75,58,13,7510,1,0
7511,7511,2,2025-07-15,1,4405,25,48,5,7511,1,0
7516,7516,2,2023-12-27,1,4419,114,266,19,7516,1,0
7519,7519,2,2025-05-09,1,4402,7,56,2,7519,1,0
7521,7521,2,2025-08-09,1,4420,120,138,20,7521,1,0
7522,7522,1,2024-01-04,1,4410,55,304,10,7522,1,0
7525,7525,1,2025-03-24,1,4406,35,184,6,7525,1,0
7531,7531,2,2024-02-27,1,4402,11,215,2,7531,1,0
7537,7537,1,2023-07-28,1,4403,13,108,3,7537,1,0
7542,7542,1,2024-03-02,1,4417,97,343,17,7542,1,0
7546,7546,1,2024-12-23,1,4414,82,205,14,7546,1,0
7552,7552,1,2023-06-18,1,4419,109,91,19,7552,1,0
7557,7557,1,2023-06-14,1,4418,104,27,18,7557,1,0
7562,7562,2,2023-08-07,1,4411,62,332,11,7562,1,0
7564,7564,1,2023-11-21,1,4402,10,352,2,7564,1,0
7566,7566,2,2023-06-19,1,4414,81,65,14,7566,1,0
7567,7567,1,2024-05-16,1,4411,62,332,11,7567,1,0
7576,7576,1,2024-01-20,1,4409,54,64,9,7576,1,0
7579,7579,1,2023-06-30,1,4415,85,155,15,7579,1,0
7580,7580,2,2023-03-02,1,4412,70,221,12,7580,1,0
7582,7582,1,2024-09-06,1,4401,6,77,1,7582,1,0
7587,7587,1,2024-11-20,1,4401,4,34,1,7587,1,0
7591,7591,2,2025-02-09,1,4410,56,398,10,7591,1,0
7593,7593,2,2023-08-09,1,4403,16,177,3,7593,1,0
7594,7594,2,2025-10-16,1,4420,115,119,20,7594,1,0
7597,7597,1,2024-06-21,1,4408,47,399,8,7597,1,0
7598,7598,2,2024-05-20,1,4406,36,372,6,7598,1,0
7602,7602,2,2024-11-23,1,4403,14,4,3,7602,1,0
7606,7606,1,2024-03-21,1,4410,55,20,10,7606,1,0
7607,7607,1,2025-03-23,1,4411,61,241,11,7607,1,0
7608,7608,2,2024-01-28,1,4412,67,36,12,7608,1,0
7609,7609,1,2024-10-30,1,4411,61,62,11,7609,1,0
7610,7610,2,2023-04-15,1,4401,5,276,1,7610,1,0
7613,7613,1,2025-07-09,1,4416,92,54,16,7613,1,0
7626,7626,2,2023-01-31,1,4411,63,119,11,7626,1,0
7627,7627,1,2023-06-07,1,4411,65,90,11,7627,1,0
7629,7629,2,2023-06-04,1,4415,86,256,15,7629,1,0
7633,7633,1,2025-05-31,1,4420,118,67,20,7633,1,0
7638,7638,2,2024-07-13,1,4410,57,302,10,7638,1,0
7639,7639,1,2025-11-01,1,4418,104,150,18,7639,1,0
7640,7640,2,2025-03-23,1,4409,52,299,9,7640,1,0
7645,7645,2,2025-11-10,1,4412,72,355,12,7645,1,0
7649,7649,1,2023-02-23,1,4409,54,13,9,7649,1,0
7660,7660,1,2024-02-27,1,4402,8,220,2,7660,1,0
7662,7662,1,2025-02-21,1,4410,59,190,10,7662,1,0
7666,7666,1,2024-08-31,1,4405,28,341,5,7666,1,0
7670,7670,1,2023-07-23,1,4403,17,334,3,7670,1,0
7673,7673,2,2023-12-18,1,4406,32,68,6,7673,1,0
7674,7674,1,2025-07-02,1,4412,69,187,12,7674,1,0
7676,7676,1,2025-11-13,1,4407,40,286,7,7676,1,0
7680,7680,2,2025-02-08,1,4417,98,387,17,7680,1,0
7686,7686,2,2025-01-18,1,4405,27,114,5,7686,1,0
7689,7689,2,2023-10-09,1,4403,13,108,3,7689,1,0
7692,7692,2,2023-02-16,1,4413,78,358,13,7692,1,0
7693,7693,2,2023-07-16,1,4420,119,127,20,7693,1,0
7695,7695,2,2024-08-01,1,4412,69,187,12,7695,1,0
7698,7698,1,2024-03-03,1,4406,36,372,6,7698,1,0
7699,7699,1,2024-07-12,1,4414,82,205,14,7699,1,0
7700,7700,2,2024-11-16,1,4402,12,349,2,7700,1,0
7704,7704,2,2023-09-03,1,4407,42,374,7,7704,1,0
7707,7707,1,2025-04-26,1,4415,88,289,15,7707,1,0
7708,7708,2,2024-08-11,1,4415,85,115,15,7708,1,0
7711,7711,1,2025-01-13,1,4413,77,165,13,7711,1,0
7714,7714,1,2023-04-28,1,4417,102,39,17,7714,1,0
7715,7715,2,2025-05-04,1,4416,93,267,16,7715,1,0
7717,7717,1,2025-02-04,1,4415,87,179,15,7717,1,0
7718,7718,1,2025-10-04,1,4405,26,400,5,7718,1,0
7721,7721,2,2023-09-17,1,4414,82,205,14,7721,1,0
7725,7725,1,2025-06-23,1,4405,26,400,5,7725,1,0
7735,7735,2,2024-03-24,1,4401,4,34,1,7735,1,0
7739,7739,1,2023-12-21,1,4412,68,63,12,7739,1,0
7745,7745,1,2025-03-15,1,4414,82,205,14,7745,1,0
7755,7755,2,2024-07-09,1,4419,110,85,19,7755,1,0
7761,7761,1,2024-08-11,1,4413,75,18,13,7761,1,0
7766,7766,1,2025-11-03,1,4402,8,180,2,7766,1,0
7769,7769,2,2024-05-20,1,4404,20,282,4,7769,1,0
7770,7770,2,2024-09-20,1,4406,35,171,6,7770,1,0
7775,7775,1,2024-06-27,1,4411,63,225,11,7775,1,0
7777,7777,2,2025-06-23,1,4411,63,251,11,7777,1,0
7778,7778,1,2025-02-13,1,4403,17,334,3,7778,1,0
7781,7781,2,2024-09-12,1,4403,16,38,3,7781,1,0
7783,7783,1,2023-01-22,1,4417,99,97,17,7783,1,0
7784,7784,1,2025-12-25,1,4402,9,26,2,7784,1,0
7786,7786,2,2024-08-12,1,4418,104,27,18,7786,1,0
7794,7794,2,2024-04-06,1,4411,64,336,11,7794,1,0
7798,7798,2,2025-02-15,1,4411,65,90,11,7798,1,0
7800,7800,2,2023-11-06,1,4414,83,200,14,7800,1,0
7801,7801,2,2025-11-15,1,4407,41,92,7,7801,1,0
7805,7805,1,2024-02-20,1,4413,74,135,13,7805,1,0
7809,7809,2,2024-05-27,1,4419,113,171,19,7809,1,0
7810,7810,2,2025-06-06,1,4412,69,196,12,7810,1,0
7812,7812,1,2025-06-26,1,4412,68,121,12,7812,1,0
7816,7816,1,2025-03-30,1,4405,30,298,5,7816,1,0
7818,7818,1,2024-02-16,1,4419,113,151,19,7818,1,0
7821,7821,2,2025-11-26,1,4401,6,207,1,7821,1,0
7826,7826,1,2023-09-02,1,4415,89,258,15,7826,1,0
7830,7830,2,2024-08-30,1,4403,15,236,3,7830,1,0
7831,7831,1,2023-02-07,1,4416,94,145,16,7831,1,0
7832,7832,2,2025-04-28,1,4410,58,198,10,7832,1,0
7835,7835,1,2023-08-15,1,4408,45,250,8,7835,1,0
7836,7836,1,2025-11-09,1,4413,75,58,13,7836,1,0
7838,7838,2,2024-07-29,1,4405,30,228,5,7838,1,0
7840,7840,2,2024-05-21,1,4420,116,365,20,7840,1,0
7841,7841,1,2024-05-26,1,4404,22,197,4,7841,1,0
7856,7856,2,2023-02-15,1,4405,27,114,5,7856,1,0
7859,7859,1,2023-08-13,1,4414,81,65,14,7859,1,0
7868,7868,1,2023-07-28,1,4414,83,200,14,7868,1,0
7869,7869,2,2024-06-02,1,4412,70,221,12,7869,1,0
7871,7871,1,2023-07-15,1,4415,85,155,15,7871,1,0
7873,7873,2,2023-09-13,1,4404,21,188,4,7873,1,0
7874,7874,2,2024-02-28,1,4416,93,267,16,7874,1,0
7878,7878,1,2025-05-22,1,4419,112,125,19,7878,1,0
7884,7884,2,2024-02-01,1,4414,84,176,14,7884,1,0
7890,7890,2,2024-01-30,1,4402,10,302,2,7890,1,0
7891,7891,2,2025-12-01,1,4405,30,298,5,7891,1,0
7893,7893,2,2024-11-16,1,4411,65,328,11,7893,1,0
7897,7897,2,2024-06-12,1,4417,98,139,17,7897,1,0
7898,7898,2,2025-10-22,1,4405,25,211,5,7898,1,0
7899,7899,2,2023-08-11,1,4405,29,333,5,7899,1,0
7901,7901,2,2025-05-01,1,4409,52,299,9,7901,1,0
7903,7903,1,2024-09-15,1,4418,107,182,18,7903,1,0
7904,7904,2,2025-09-01,1,4415,90,255,15,7904,1,0
7907,7907,2,2024-01-16,1,4404,20,282,4,7907,1,0
7909,7909,2,2024-04-11,1,4409,53,377,9,7909,1,0
7912,7912,1,2023-05-08,1,4418,104,3,18,7912,1,0
7913,7913,1,2024-04-08,1,4419,113,252,19,7913,1,0
7918,7918,1,2025-04-23,1,4405,28,341,5,7918,1,0
7919,7919,2,2023-08-05,1,4412,69,187,12,7919,1,0
7922,7922,1,2023-08-27,1,4402,8,192,2,7922,1,0
7923,7923,1,2024-09-21,1,4415,90,255,15,7923,1,0
7928,7928,2,2023-12-12,1,4420,116,365,20,7928,1,0
7930,7930,1,2024-03-03,1,4412,72,311,12,7930,1,0
7932,7932,1,2024-12-06,1,4412,72,5,12,7932,1,0
7934,7934,2,2024-12-02,1,4404,22,197,4,7934,1,0
7936,7936,2,2023-04-29,1,4412,69,196,12,7936,1,0
7939,7939,2,2023-11-07,1,4419,110,85,19,7939,1,0
7942,7942,2,2024-04-26,1,4411,66,367,11,7942,1,0
7944,7944,1,2025-12-16,1,4410,59,88,10,7944,1,0
7945,7945,1,2023-04-27,1,4416,92,227,16,7945,1,0
7946,7946,2,2025-07-15,1,4406,35,112,6,7946,1,0
7949,7949,1,2024-01-12,1,4416,91,153,16,7949,1,0
7950,7950,1,2024-12-06,1,4406,34,160,6,7950,1,0
7951,7951,2,2023-04-15,1,4411,62,70,11,7951,1,0
7952,7952,1,2024-08-06,1,4413,78,358,13,7952,1,0
7953,7953,2,2023-02-21,1,4405,30,298,5,7953,1,0
7958,7958,1,2025-02-14,1,4408,46,10,8,7958,1,0
7960,7960,2,2024-07-08,1,4417,97,343,17,7960,1,0
7962,7962,2,2024-12-21,1,4417,102,185,17,7962,1,0
7963,7963,2,2024-06-04,1,4405,25,49,5,7963,1,0
7964,7964,1,2023-05-28,1,4408,47,399,8,7964,1,0
7966,7966,1,2023-04-12,1,4411,62,332,11,7966,1,0
7969,7969,2,2024-06-20,1,4406,34,230,6,7969,1,0
7971,7971,2,2025-11-02,1,4416,95,11,16,7971,1,0
7972,7972,2,2025-05-23,1,4407,39,306,7,7972,1,0
7975,7975,1,2024-10-25,1,4405,28,288,5,7975,1,0
7977,7977,2,2023-12-27,1,4416,91,38,16,7977,1,0
7979,7979,1,2024-10-21,1,4401,3,137,1,7979,1,0
7980,7980,1,2025-04-18,1,4402,7,56,2,7980,1,0
7992,7992,2,2026-01-18,1,4417,101,95,17,7992,1,0
7993,7993,2,2025-08-26,1,4402,7,56,2,7993,1,0
7995,7995,2,2023-11-21,1,4404,20,282,4,7995,1,0
8000,8000,1,2025-07-09,1,4418,106,159,18,8000,1,0
8002,8002,1,2024-07-21,1,4406,34,230,6,8002,1,0
8005,8005,1,2023-05-03,1,4420,116,365,20,8005,1,0
8008,8008,1,2023-07-27,1,4414,80,397,14,8008,1,0
8010,8010,1,2024-02-13,1,4408,46,10,8,8010,1,0
8012,8012,2,2023-08-01,1,4401,6,77,1,8012,1,0
8013,8013,1,2025-09-01,1,4403,14,101,3,8013,1,0
8017,8017,1,2023-06-20,1,4417,97,194,17,8017,1,0
8021,8021,1,2024-08-06,1,4418,105,141,18,8021,1,0
8022,8022,1,2026-01-11,1,4419,111,105,19,8022,1,0
8023,8023,1,2024-12-04,1,4402,11,35,2,8023,1,0
8025,8025,2,2023-07-19,1,4416,91,21,16,8025,1,0
8026,8026,2,2023-08-21,1,4401,6,207,1,8026,1,0
8028,8028,2,2023-10-25,1,4405,25,48,5,8028,1,0
8037,8037,1,2025-08-23,1,4407,42,279,7,8037,1,0
8038,8038,1,2023-05-21,1,4419,112,166,19,8038,1,0
8045,8045,1,2025-06-20,1,4406,32,226,6,8045,1,0
8047,8047,1,2025-02-24,1,4416,95,16,16,8047,1,0
8051,8051,2,2025-05-21,1,4411,61,62,11,8051,1,0
8054,8054,1,2023-01-16,1,4408,44,235,8,8054,1,0
8056,8056,2,2023-10-08,1,4409,53,377,9,8056,1,0
8067,8067,2,2025-08-16,1,4419,110,85,19,8067,1,0
8069,8069,2,2023-07-08,1,4408,43,379,8,8069,1,0
8072,8072,2,2025-04-20,1,4419,114,266,19,8072,1,0
