CSID,CaseMasterID,csdate,cstype,PolicePersonID
13532,13532,2023-11-02,A,233
13535,13535,2025-03-01,A,56
13544,13544,2024-09-02,A,16
13545,13545,2024-03-12,A,151
13546,13546,2024-03-30,A,143
13550,13550,2023-06-30,A,339
13551,13551,2024-11-20,A,86
13552,13552,2026-01-16,A,90
13554,13554,2024-10-31,A,237
13564,13564,2025-10-25,A,129
13569,13569,2023-04-21,A,15
13571,13571,2024-05-11,A,286
13578,13578,2025-09-10,A,185
13581,13581,2024-06-26,A,176
13586,13586,2025-09-20,A,341
13590,13590,2023-06-27,A,309
13595,13595,2024-02-28,A,50
13601,13601,2024-09-26,A,105
13602,13602,2026-01-11,A,114
13605,13605,2023-06-04,A,59
13607,13607,2025-10-28,A,332
13610,13610,2025-05-17,A,28
13614,13614,2025-02-17,A,338
13615,13615,2023-09-17,A,373
13621,13621,2024-01-25,A,44
13623,13623,2023-03-26,A,400
13625,13625,2025-10-07,A,319
13633,13633,2025-08-22,A,95
13634,13634,2024-08-18,A,335
13636,13636,2023-03-11,A,85
13641,13641,2023-09-17,A,359
13643,13643,2025-05-20,A,159
13645,13645,2025-08-01,A,218
13648,13648,2024-03-19,A,191
13649,13649,2024-07-22,A,9
13650,13650,2024-10-31,A,127
13651,13651,2024-02-13,A,155
13657,13657,2025-01-05,A,105
13658,13658,2025-05-04,A,39
13659,13659,2025-07-09,A,50
13660,13660,2025-10-16,A,259
13662,13662,2023-05-10,A,131
13663,13663,2023-09-05,A,360
13664,13664,2025-10-26,A,146
13665,13665,2024-03-09,A,189
13668,13668,2024-02-20,A,287
13669,13669,2024-04-25,A,138
13670,13670,2024-06-09,A,85
13673,13673,2025-04-05,A,282
13675,13675,2023-10-17,A,139
13676,13676,2025-08-16,A,67
13678,13678,2026-01-05,A,23
13680,13680,2026-02-14,A,65
13688,13688,2025-08-21,A,168
13691,13691,2023-09-21,A,287
13693,13693,2023-04-07,A,114
13694,13694,2025-09-20,A,378
13703,13703,2023-11-14,A,288
13705,13705,2023-11-27,A,230
13715,13715,2024-09-22,A,253
13716,13716,2023-12-29,A,258
13718,13718,2025-02-17,A,157
13722,13722,2025-08-06,A,339
13726,13726,2025-10-26,A,20
13728,13728,2024-06-12,A,19
13732,13732,2023-04-14,A,302
13734,13734,2023-07-19,A,137
13737,13737,2024-04-09,A,201
13739,13739,2025-02-24,A,53
13742,13742,2024-08-09,A,160
13743,13743,2023-09-05,A,276
13746,13746,2026-02-14,A,141
13747,13747,2023-04-02,A,60
13749,13749,2025-11-25,A,92
13750,13750,2025-09-09,A,349
13753,13753,2024-08-06,A,321
13755,13755,2023-04-17,A,66
13758,13758,2023-09-09,A,275
13760,13760,2024-11-03,A,392
13762,13762,2025-05-22,A,294
13763,13763,2025-01-02,A,47
13764,13764,2023-06-07,A,250
13769,13769,2025-01-13,A,20
13775,13775,2023-07-22,A,139
13776,13776,2024-11-20,A,65
13777,13777,2025-08-23,A,76
13780,13780,2025-04-27,A,70
13783,13783,2025-12-20,A,19
13785,13785,2023-08-23,A,30
13790,13790,2023-10-28,A,111
13791,13791,2023-10-06,A,221
13798,13798,2023-11-02,A,171
13799,13799,2025-12-23,A,205
13803,13803,2025-03-24,A,73
13805,13805,2024-08-22,A,386
13806,13806,2025-05-25,A,39
13807,13807,2024-07-09,A,315
13809,13809,2023-06-02,A,62
13816,13816,2023-10-24,A,242
13822,13822,2024-08-25,A,85
13824,13824,2023-03-04,A,255
13825,13825,2025-03-13,A,302
13826,13826,2026-01-29,A,286
13827,13827,2025-02-19,A,309
13828,13828,2024-05-12,A,166
13830,13830,2025-08-13,A,384
13833,13833,2025-05-05,A,229
13836,13836,2024-02-24,A,197
13837,13837,2025-07-31,A,118
13838,13838,2023-04-29,A,298
13841,13841,2023-09-10,A,228
13842,13842,2025-09-26,A,231
13843,13843,2026-02-04,A,131
13851,13851,2023-05-05,A,183
13852,13852,2025-05-02,A,12
13857,13857,2023-04-26,A,166
13858,13858,2024-06-07,A,379
13860,13860,2025-02-10,A,166
13861,13861,2023-08-04,A,196
13863,13863,2023-09-06,A,53
13867,13867,2025-08-24,A,256
13871,13871,2024-09-07,A,215
13873,13873,2023-11-01,A,236
13877,13877,2024-01-17,A,108
13880,13880,2023-06-24,A,185
13883,13883,2024-03-31,A,147
13889,13889,2025-04-13,A,65
13892,13892,2023-09-01,A,379
13896,13896,2024-10-30,A,379
13897,13897,2025-10-06,A,309
13899,13899,2025-12-23,A,34
13905,13905,2023-08-28,A,176
13906,13906,2024-05-01,A,107
13907,13907,2023-05-03,A,255
13909,13909,2023-11-13,A,85
13915,13915,2024-12-06,A,397
13917,13917,2023-10-27,A,191
13919,13919,2024-04-17,A,77
13921,13921,2026-01-04,A,299
13928,13928,2023-02-22,A,143
13936,13936,2023-10-09,A,249
13937,13937,2025-08-06,A,259
13938,13938,2024-02-23,A,313
13939,13939,2025-04-10,A,135
13948,13948,2024-06-25,A,350
13949,13949,2023-06-20,A,130
13952,13952,2024-01-29,A,124
13954,13954,2026-01-22,A,225
13956,13956,2025-10-15,A,114
13960,13960,2026-01-17,A,155
13964,13964,2023-10-20,A,334
13965,13965,2024-04-05,A,50
13969,13969,2024-12-11,A,15
13972,13972,2025-02-23,A,285
13974,13974,2024-11-27,A,165
13975,13975,2023-11-24,A,251
13985,13985,2025-12-30,A,130
13986,13986,2024-05-07,A,253
13998,13998,2023-06-06,A,24
13999,13999,2025-07-17,A,205
14005,14005,2024-04-04,A,153
14008,14008,2024-12-29,A,34
14012,14012,2024-11-05,A,356
14014,14014,2024-04-28,A,299
14015,14015,2025-11-06,A,64
14016,14016,2024-02-16,A,39
14018,14018,2023-06-23,A,336
14021,14021,2024-03-25,A,45
14024,14024,2024-01-11,A,340
14026,14026,2024-11-14,A,52
14034,14034,2024-04-16,A,360
14036,14036,2024-03-18,A,91
14037,14037,2023-10-22,A,187
14039,14039,2025-04-24,A,50
14042,14042,2023-05-30,A,256
14048,14048,2024-12-09,A,215
14052,14052,2025-09-24,A,299
14065,14065,2025-08-26,A,221
14067,14067,2025-09-25,A,138
14074,14074,2024-05-06,A,274
14075,14075,2026-02-10,A,64
14077,14077,2025-02-06,A,285
14080,14080,2023-04-10,A,287
14082,14082,2024-06-09,A,100
14085,14085,2023-06-04,A,185
14088,14088,2025-10-24,A,236
14089,14089,2023-08-04,A,329
14091,14091,2024-10-19,A,76
14094,14094,2024-10-16,A,224
14101,14101,2025-07-29,A,10
14105,14105,2025-06-10,A,229
14111,14111,2025-07-05,A,269
14121,14121,2025-09-06,A,384
14122,14122,2024-08-12,A,23
14123,14123,2024-06-21,A,204
14126,14126,2023-07-31,A,369
14131,14131,2025-01-26,A,187
14132,14132,2025-10-22,A,15
14137,14137,2024-11-02,A,219
14140,14140,2023-11-02,A,322
14142,14142,2025-09-15,A,387
14145,14145,2025-08-01,A,53
14146,14146,2023-05-21,A,31
14148,14148,2025-12-23,A,63
14154,14154,2023-05-05,A,91
14156,14156,2023-03-28,A,312
14157,14157,2026-01-28,A,341
14159,14159,2023-04-06,A,379
14161,14161,2023-09-04,A,274
14169,14169,2023-07-16,A,24
14172,14172,2024-04-26,A,33
14174,14174,2025-03-23,A,215
14175,14175,2023-04-03,A,194
14184,14184,2024-04-18,A,340
14185,14185,2024-11-17,A,388
14191,14191,2024-01-07,A,65
14192,14192,2024-04-17,A,334
14193,14193,2024-09-03,A,205
14196,14196,2024-02-29,A,369
14199,14199,2025-09-29,A,35
14201,14201,2024-11-11,A,215
14203,14203,2025-04-06,A,45
14208,14208,2024-12-10,A,204
14211,14211,2024-03-12,A,307
14212,14212,2025-01-25,A,110
14213,14213,2025-01-19,A,85
14215,14215,2024-08-11,A,10
14216,14216,2025-10-15,A,400
14220,14220,2025-04-03,A,236
14221,14221,2024-11-24,A,144
14223,14223,2024-05-08,A,124
14226,14226,2025-05-22,A,281
14227,14227,2026-01-26,A,236
14230,14230,2024-09-02,A,320
14235,14235,2023-07-03,A,306
14245,14245,2024-09-20,A,31
14246,14246,2024-05-25,A,383
14249,14249,2023-04-01,A,362
14252,14252,2024-11-03,A,379
14254,14254,2023-04-15,A,185
14262,14262,2024-02-28,A,88
14263,14263,2024-08-10,A,388
14276,14276,2025-04-27,A,205
14279,14279,2025-06-26,A,183
14292,14292,2025-08-08,A,95
14294,14294,2024-08-02,A,299
14299,14299,2024-02-19,A,19
14306,14306,2024-06-25,A,155
14307,14307,2025-05-14,A,145
14319,14319,2025-05-08,A,259
14321,14321,2024-03-30,A,184
14322,14322,2024-10-15,A,371
14326,14326,2025-08-24,A,79
14330,14330,2024-06-15,A,259
14331,14331,2024-06-29,A,318
14332,14332,2023-09-28,A,191
14334,14334,2024-06-11,A,76
14335,14335,2023-06-28,A,35
14336,14336,2024-05-24,A,85
14342,14342,2023-12-05,A,9
14344,14344,2025-03-11,A,55
14345,14345,2024-02-10,A,256
14346,14346,2026-02-18,A,23
14349,14349,2024-12-07,A,50
14350,14350,2024-02-25,A,67
14352,14352,2025-07-27,A,28
14353,14353,2024-07-22,A,125
14354,14354,2025-03-30,A,376
14355,14355,2023-05-10,A,10
14356,14356,2024-08-16,A,367
14358,14358,2023-10-05,A,122
14366,14366,2025-07-03,A,4
14368,14368,2025-09-02,A,121
14374,14374,2024-08-05,A,247
14377,14377,2025-06-02,A,161
14389,14389,2025-12-04,A,187
14392,14392,2026-03-06,A,101
14395,14395,2024-01-29,A,10
14409,14409,2025-02-04,A,20
14410,14410,2023-11-23,A,392
14412,14412,2023-06-01,A,286
14416,14416,2023-06-26,A,349
14418,14418,2024-07-22,A,155
14422,14422,2024-03-31,A,335
14424,14424,2024-11-10,A,58
14425,14425,2024-04-29,A,278
14434,14434,2024-09-07,A,398
14435,14435,2025-10-04,A,273
14436,14436,2025-10-06,A,256
14448,14448,2025-05-10,A,247
14449,14449,2023-12-04,A,341
14451,14451,2024-02-12,A,70
14459,14459,2025-02-19,A,366
14460,14460,2025-07-06,A,176
14463,14463,2023-08-22,A,126
14464,14464,2025-08-01,A,335
14467,14467,2024-12-30,A,124
14469,14469,2025-05-30,A,205
14475,14475,2024-12-09,A,289
14476,14476,2025-01-28,A,196
14477,14477,2023-08-08,A,105
14479,14479,2026-02-26,A,139
14486,14486,2026-01-24,A,29
14487,14487,2024-07-19,A,120
14489,14489,2024-08-07,A,321
14490,14490,2025-01-22,A,230
14491,14491,2025-02-26,A,256
14497,14497,2023-09-30,A,108
14504,14504,2024-08-15,A,131
14506,14506,2024-07-26,A,5
14509,14509,2026-02-03,A,364
14513,14513,2026-01-28,A,136
14514,14514,2024-05-10,A,387
14516,14516,2025-07-10,A,232
14520,14520,2025-05-14,A,359
14521,14521,2023-12-12,A,71
14522,14522,2023-10-20,A,225
14525,14525,2024-06-24,A,217
14531,14531,2023-07-25,A,200
14533,14533,2026-02-12,A,386
14536,14536,2024-03-09,A,85
14537,14537,2023-12-25,A,194
14539,14539,2024-02-26,A,372
14544,14544,2024-05-21,A,98
14545,14545,2024-10-22,A,126
14558,14558,2025-07-24,A,355
14559,14559,2024-02-11,A,307
14560,14560,2024-02-08,A,265
14562,14562,2023-02-05,A,227
14564,14564,2023-08-09,A,86
14565,14565,2023-09-04,A,212
14567,14567,2024-06-11,A,145
14568,14568,2024-06-01,A,235
14571,14571,2024-11-01,A,145
14578,14578,2024-02-10,A,180
14581,14581,2025-08-20,A,56
14582,14582,2025-02-03,A,189
14583,14583,2023-06-17,A,324
14587,14587,2025-12-31,A,58
14588,14588,2025-10-23,A,302
14589,14589,2023-10-15,A,276
14590,14590,2023-10-04,A,343
14597,14597,2024-07-12,A,336
14602,14602,2023-09-19,A,322
14605,14605,2023-12-10,A,338
14607,14607,2024-01-31,A,65
14608,14608,2023-09-19,A,196
14609,14609,2024-05-25,A,397
14612,14612,2023-08-07,A,309
14613,14613,2023-11-25,A,249
14614,14614,2026-03-03,A,377
14620,14620,2024-10-01,A,343
14625,14625,2024-11-06,A,4
14626,14626,2023-04-28,A,45
14630,14630,2025-07-27,A,160
14634,14634,2024-01-08,A,70
14635,14635,2023-04-29,A,182
14640,14640,2025-09-17,A,239
14641,14641,2023-04-15,A,332
14642,14642,2023-07-20,A,95
14650,14650,2023-09-17,A,378
14652,14652,2025-01-18,A,23
14656,14656,2023-02-08,A,74
14658,14658,2025-05-27,A,62
14659,14659,2025-10-08,A,375
14660,14660,2023-08-14,A,197
14663,14663,2023-12-26,A,178
14668,14668,2025-09-21,A,82
14673,14673,2025-11-08,A,250
14674,14674,2025-02-24,A,57
14675,14675,2024-12-28,A,143
14676,14676,2023-03-21,A,375
14678,14678,2023-08-29,A,87
14680,14680,2024-10-01,A,53
14688,14688,2024-12-23,A,48
14701,14701,2025-04-14,A,138
14702,14702,2026-02-18,A,354
14705,14705,2026-01-02,A,218
14707,14707,2024-05-25,A,63
14709,14709,2025-09-03,A,286
14711,14711,2023-10-21,A,378
14717,14717,2024-01-29,A,152
14719,14719,2024-03-30,A,384
14721,14721,2024-06-09,A,54
14724,14724,2024-06-28,A,3
14729,14729,2024-07-26,A,365
14739,14739,2025-04-19,A,189
14746,14746,2024-11-02,A,266
14747,14747,2023-11-23,A,179
14750,14750,2024-01-06,A,386
14753,14753,2024-02-14,A,196
14754,14754,2024-05-01,A,31
14758,14758,2025-09-12,A,334
14761,14761,2023-05-12,A,346
14762,14762,2026-01-19,A,280
14764,14764,2023-09-17,A,295
14767,14767,2025-02-05,A,10
14768,14768,2023-12-15,A,293
14769,14769,2024-02-23,A,242
14773,14773,2024-11-09,A,400
14775,14775,2024-08-21,A,387
14777,14777,2025-02-10,A,154
14778,14778,2024-02-27,A,15
14781,14781,2023-04-14,A,318
14783,14783,2024-05-01,A,339
14784,14784,2024-07-06,A,334
14796,14796,2024-11-10,A,194
14798,14798,2025-09-14,A,330
14805,14805,2023-08-12,A,288
14806,14806,2024-01-23,A,170
14814,14814,2023-10-15,A,392
14817,14817,2024-11-07,A,365
14820,14820,2025-04-27,A,101
14821,14821,2025-01-10,A,8
14827,14827,2023-08-17,A,309
14835,14835,2023-05-03,A,369
14839,14839,2024-03-07,A,146
14841,14841,2025-10-22,A,282
14850,14850,2025-04-20,A,74
14852,14852,2025-02-04,A,265
14855,14855,2024-01-27,A,286
14856,14856,2025-09-27,A,224
14858,14858,2023-04-01,A,73
14860,14860,2025-07-30,A,289
14864,14864,2025-03-17,A,265
14865,14865,2024-07-17,A,221
14876,14876,2024-11-25,A,160
14877,14877,2025-12-21,A,233
14879,14879,2025-01-27,A,154
14881,14881,2025-01-08,A,333
14882,14882,2024-06-05,A,34
14887,14887,2025-06-18,A,103
14889,14889,2025-01-07,A,349
14891,14891,2023-11-23,A,47
14897,14897,2024-12-24,A,302
14904,14904,2024-07-15,A,330
14908,14908,2023-05-24,A,205
14909,14909,2024-03-30,A,18
14916,14916,2024-10-22,A,11
14917,14917,2023-09-19,A,309
14924,14924,2023-10-18,A,117
14926,14926,2023-05-12,A,87
14928,14928,2026-01-10,A,34
14929,14929,2024-08-07,A,153
14931,14931,2025-01-04,A,268
14932,14932,2023-11-24,A,13
14934,14934,2023-05-29,A,303
14935,14935,2023-06-05,A,373
14937,14937,2025-02-22,A,194
14938,14938,2023-08-26,A,86
14940,14940,2025-02-21,A,228
14943,14943,2025-11-04,A,289
14944,14944,2023-10-14,A,259
14952,14952,2024-01-23,A,166
14955,14955,2024-07-22,A,193
14958,14958,2025-09-27,A,109
14961,14961,2026-02-12,A,2
14964,14964,2023-04-02,A,261
14967,14967,2024-02-29,A,64
14969,14969,2024-04-14,A,15
14984,14984,2026-02-21,A,13
14986,14986,2024-08-04,A,130
14987,14987,2024-07-22,A,387
14989,14989,2026-01-09,A,35
14994,14994,2025-08-07,A,158
14996,14996,2025-01-03,A,180
15000,15000,2025-08-16,A,187
15002,15002,2023-11-02,A,239
15008,15008,2025-11-02,A,91
15010,15010,2025-08-17,A,36
15011,15011,2026-03-06,A,288
15013,15013,2025-04-27,A,47
15017,15017,2025-12-20,A,384
15027,15027,2025-05-30,A,253
15028,15028,2024-04-18,A,289
15029,15029,2023-10-22,A,226
15035,15035,2024-05-02,A,205
15039,15039,2023-05-04,A,279
15054,15054,2023-04-08,A,197
15056,15056,2025-03-25,A,189
15057,15057,2024-11-27,A,389
15058,15058,2025-08-22,A,212
15064,15064,2023-12-05,A,65
15067,15067,2024-01-11,A,47
15068,15068,2025-06-28,A,68
15070,15070,2024-01-09,A,387
15071,15071,2024-05-28,A,62
15073,15073,2023-10-23,A,363
15079,15079,2025-03-18,A,303
15083,15083,2024-12-26,A,80
15086,15086,2024-06-09,A,52
15087,15087,2025-03-04,A,33
15094,15094,2024-09-21,A,279
15095,15095,2023-04-15,A,288
15097,15097,2023-09-26,A,380
15098,15098,2025-11-30,A,15
15101,15101,2025-08-14,A,138
15103,15103,2023-10-15,A,7
15104,15104,2024-06-21,A,362
15105,15105,2026-01-30,A,118
15109,15109,2025-10-07,A,101
15115,15115,2023-05-20,A,95
15120,15120,2024-01-24,A,60
15124,15124,2025-09-09,A,212
15125,15125,2024-12-22,A,294
15128,15128,2026-02-19,A,241
15131,15131,2024-06-25,A,358
15132,15132,2023-05-21,A,90
15133,15133,2025-04-23,A,287
15135,15135,2024-09-17,A,289
15137,15137,2023-06-04,A,389
15146,15146,2025-07-28,A,118
15150,15150,2023-07-27,A,373
15152,15152,2024-03-21,A,111
15156,15156,2024-12-29,A,251
15158,15158,2025-03-09,A,333
15159,15159,2024-09-18,A,101
15167,15167,2026-01-11,A,312
15168,15168,2023-04-11,A,365
15181,15181,2024-04-12,A,157
15182,15182,2025-02-18,A,246
15183,15183,2025-03-01,A,152
15188,15188,2026-01-04,A,37
15189,15189,2023-10-22,A,188
15191,15191,2023-12-21,A,167
15194,15194,2023-06-23,A,282
15195,15195,2023-02-16,A,170
15196,15196,2024-10-05,A,273
15204,15204,2024-12-02,A,6
15206,15206,2025-09-13,A,271
15207,15207,2023-07-07,A,19
15212,15212,2025-07-29,A,153
15213,15213,2025-08-05,A,288
15216,15216,2024-03-14,A,253
15220,15220,2024-10-07,A,278
15221,15221,2024-07-26,A,258
15224,15224,2024-01-29,A,269
15226,15226,2025-03-28,A,396
15228,15228,2024-09-01,A,50
15229,15229,2025-02-08,A,58
15231,15231,2025-02-16,A,10
15232,15232,2023-07-30,A,204
15234,15234,2025-12-06,A,183
15235,15235,2025-10-16,A,182
15238,15238,2024-12-25,A,343
15239,15239,2024-04-18,A,189
15240,15240,2025-10-26,A,316
15243,15243,2025-07-22,A,106
15251,15251,2023-10-21,A,241
15252,15252,2023-12-16,A,117
15254,15254,2025-10-18,A,264
15260,15260,2023-04-29,A,397
15261,15261,2023-12-06,A,85
15265,15265,2025-09-08,A,135
15266,15266,2025-11-25,A,309
15269,15269,2025-01-31,A,396
15270,15270,2023-09-07,A,346
15281,15281,2023-06-22,A,267
15285,15285,2024-02-27,A,322
15287,15287,2024-02-19,A,153
15289,15289,2025-03-11,A,293
15290,15290,2026-01-09,A,139
15291,15291,2023-08-11,A,187
15293,15293,2024-05-27,A,28
15299,15299,2024-09-03,A,389
15300,15300,2026-01-31,A,349
15309,15309,2025-05-16,A,87
15314,15314,2024-09-08,A,365
15315,15315,2025-01-25,A,248
15319,15319,2025-08-30,A,101
15324,15324,2025-05-04,A,65
15325,15325,2025-08-24,A,254
15326,15326,2025-10-11,A,111
15332,15332,2024-11-11,A,101
15333,15333,2023-05-18,A,289
15337,15337,2024-02-18,A,139
15339,15339,2024-06-06,A,160
15341,15341,2025-04-12,A,297
15343,15343,2024-01-26,A,285
15345,15345,2023-09-22,A,191
15347,15347,2025-04-02,A,266
15349,15349,2023-06-02,A,342
15350,15350,2025-08-18,A,152
15356,15356,2023-03-19,A,239
15360,15360,2024-04-18,A,254
15361,15361,2024-01-26,A,200
15362,15362,2024-04-09,A,375
15363,15363,2024-09-20,A,107
15369,15369,2023-09-17,A,294
15372,15372,2023-04-24,A,35
15373,15373,2024-12-13,A,282
15377,15377,2023-10-25,A,58
15378,15378,2023-04-17,A,197
15380,15380,2024-08-05,A,61
15381,15381,2024-02-09,A,309
15383,15383,2024-03-21,A,305
15390,15390,2023-06-12,A,357
15393,15393,2025-05-26,A,256
15398,15398,2023-10-29,A,357
15405,15405,2023-03-19,A,92
15410,15410,2023-11-20,A,49
15412,15412,2026-02-09,A,130
15416,15416,2023-12-09,A,91
15417,15417,2025-11-26,A,199
15423,15423,2023-09-04,A,277
15427,15427,2024-02-03,A,205
15429,15429,2024-04-25,A,343
15433,15433,2025-04-09,A,210
15434,15434,2023-07-18,A,171
15437,15437,2024-09-13,A,154
15440,15440,2024-09-01,A,312
15443,15443,2023-08-13,A,82
15448,15448,2024-05-30,A,199
15451,15451,2025-03-03,A,343
15460,15460,2023-07-02,A,397
15464,15464,2024-09-26,A,36
15465,15465,2026-03-25,A,63
15466,15466,2026-02-26,A,126
15474,15474,2025-09-04,A,71
15482,15482,2024-10-17,A,323
15488,15488,2023-10-03,A,160
15489,15489,2024-01-30,A,286
15490,15490,2023-04-21,A,175
15491,15491,2023-12-05,A,153
15494,15494,2024-09-06,A,375
15496,15496,2025-03-05,A,253
15497,15497,2025-05-04,A,164
15498,15498,2023-11-18,A,400
15499,15499,2025-02-14,A,309
15502,15502,2023-06-30,A,152
15508,15508,2025-07-28,A,34
15512,15512,2023-08-22,A,115
15516,15516,2023-11-07,A,62
15526,15526,2023-06-20,A,242
15527,15527,2024-11-18,A,384
15530,15530,2024-09-03,A,276
15531,15531,2025-01-20,A,85
15532,15532,2024-03-21,A,106
15534,15534,2025-07-19,A,9
15538,15538,2023-08-19,A,353
15541,15541,2024-07-19,A,253
15545,15545,2025-08-20,A,304
15547,15547,2023-11-09,A,160
15549,15549,2025-02-23,A,26
15552,15552,2025-08-04,A,100
15553,15553,2024-08-11,A,90
15554,15554,2024-09-15,A,242
15559,15559,2024-07-02,A,341
15564,15564,2023-05-10,A,275
15566,15566,2025-04-01,A,139
15567,15567,2024-11-18,A,249
15568,15568,2025-12-12,A,166
15569,15569,2025-07-03,A,227
15572,15572,2024-09-19,A,210
15573,15573,2026-01-30,A,316
15578,15578,2023-08-15,A,398
15585,15585,2025-01-26,A,108
15590,15590,2025-08-03,A,264
15591,15591,2025-04-03,A,132
15592,15592,2023-10-08,A,92
15594,15594,2024-12-17,A,144
15603,15603,2023-07-07,A,294
15609,15609,2024-11-23,A,220
15612,15612,2026-02-18,A,302
15613,15613,2025-01-18,A,309
15614,15614,2024-12-06,A,176
15617,15617,2026-03-15,A,114
15618,15618,2025-10-17,A,330
15619,15619,2025-07-01,A,116
15629,15629,2025-10-06,A,96
15636,15636,2024-12-08,A,384
15638,15638,2023-06-19,A,309
15642,15642,2023-09-07,A,309
15648,15648,2025-03-27,A,71
15653,15653,2025-09-24,A,282
15656,15656,2024-08-29,A,58
15659,15659,2025-02-08,A,289
15660,15660,2025-10-06,A,147
15661,15661,2024-09-29,A,95
15662,15662,2025-12-19,A,387
15664,15664,2025-04-05,A,201
15667,15667,2023-05-14,A,172
15671,15671,2024-08-06,A,268
15674,15674,2024-08-02,A,339
15676,15676,2023-07-06,A,341
15679,15679,2023-09-29,A,297
15680,15680,2025-11-24,A,59
15683,15683,2023-03-06,A,21
15685,15685,2025-04-06,A,375
15690,15690,2024-10-09,A,75
15691,15691,2025-09-29,A,61
15692,15692,2025-07-17,A,31
15694,15694,2026-03-10,A,194
15695,15695,2024-07-03,A,341
15697,15697,2023-10-11,A,19
15700,15700,2025-10-21,A,282
15702,15702,2024-09-22,A,32
15706,15706,2023-04-12,A,289
15707,15707,2025-06-29,A,215
15714,15714,2025-05-09,A,93
15715,15715,2025-12-22,A,131
15718,15718,2023-10-09,A,67
15721,15721,2023-03-17,A,255
15729,15729,2025-07-11,A,200
15733,15733,2023-12-12,A,86
15742,15742,2024-07-18,A,387
15749,15749,2024-12-09,A,18
15750,15750,2024-05-17,A,45
15757,15757,2026-01-17,A,399
15760,15760,2025-12-06,A,87
15764,15764,2025-07-06,A,236
15766,15766,2024-04-03,A,334
15767,15767,2024-04-19,A,204
15769,15769,2025-02-27,A,357
15770,15770,2025-08-26,A,312
15773,15773,2024-12-23,A,34
15778,15778,2025-08-30,A,89
15789,15789,2024-09-30,A,290
15793,15793,2023-11-13,A,286
15795,15795,2025-02-16,A,384
15799,15799,2024-09-25,A,264
15808,15808,2024-01-15,A,196
15811,15811,2025-07-24,A,130
15815,15815,2023-03-02,A,86
15818,15818,2024-01-14,A,65
15819,15819,2025-06-05,A,8
15830,15830,2023-09-19,A,270
15834,15834,2024-09-20,A,52
15838,15838,2024-01-18,A,226
15840,15840,2024-07-24,A,236
15845,15845,2025-12-05,A,34
15846,15846,2025-09-26,A,201
15848,15848,2025-03-22,A,362
15849,15849,2024-06-20,A,400
15856,15856,2024-11-18,A,103
15857,15857,2023-11-18,A,227
15858,15858,2025-10-25,A,53
15859,15859,2025-08-15,A,212
15862,15862,2023-09-01,A,34
15866,15866,2025-03-30,A,96
15868,15868,2025-06-09,A,62
15871,15871,2023-10-01,A,387
15872,15872,2023-09-14,A,176
15875,15875,2025-08-01,A,15
15877,15877,2023-04-09,A,172
15887,15887,2023-04-11,A,10
15888,15888,2024-01-14,A,209
15893,15893,2024-11-03,A,109
15896,15896,2025-12-13,A,101
15897,15897,2023-04-14,A,205
15906,15906,2024-11-23,A,95
15909,15909,2025-03-20,A,268
15913,15913,2023-07-08,A,182
15922,15922,2025-01-11,A,64
15924,15924,2024-10-26,A,204
15929,15929,2025-06-13,A,129
15938,15938,2024-06-09,A,349
15949,15949,2024-03-13,A,255
15951,15951,2024-03-11,A,64
15954,15954,2024-04-17,A,309
15960,15960,2023-06-03,A,216
15962,15962,2024-03-22,A,201
15967,15967,2024-04-03,A,197
15972,15972,2024-06-26,A,126
15974,15974,2024-07-20,A,200
15978,15978,2024-04-14,A,70
15980,15980,2024-07-19,A,267
15983,15983,2023-04-11,A,176
15984,15984,2025-07-04,A,278
15985,15985,2023-12-07,A,282
15988,15988,2023-08-04,A,282
15990,15990,2024-07-21,A,400
15996,15996,2025-08-25,A,51
16002,16002,2024-11-17,A,266
16004,16004,2024-11-15,A,51
16016,16016,2023-10-01,A,378
16020,16020,2024-08-21,A,240
16021,16021,2025-02-27,A,224
16027,16027,2025-10-30,A,289
16029,16029,2024-12-12,A,248
16032,16032,2025-12-17,A,332
16041,16041,2024-04-05,A,155
16042,16042,2023-04-16,A,400
16047,16047,2025-09-11,A,266
16057,16057,2024-09-12,A,294
16061,16061,2023-09-14,A,183
16062,16062,2025-04-15,A,371
16064,16064,2026-03-20,A,229
16068,16068,2025-01-23,A,167
16070,16070,2024-09-17,A,86
16074,16074,2025-01-31,A,154
16075,16075,2023-12-07,A,259
16078,16078,2024-09-05,A,34
16079,16079,2024-09-22,A,333
16081,16081,2025-08-20,A,325
16082,16082,2025-05-29,A,204
16087,16087,2025-08-04,A,101
16088,16088,2023-04-04,A,34
16091,16091,2025-01-29,A,400
16097,16097,2025-08-23,A,194
16098,16098,2023-03-24,A,168
16104,16104,2024-09-12,A,358
16105,16105,2023-11-14,A,334
16107,16107,2024-01-27,A,281
16112,16112,2023-10-17,A,379
16115,16115,2024-06-08,A,95
16116,16116,2025-05-31,A,8
16120,16120,2024-03-21,A,387
16129,16129,2025-12-09,A,114
16132,16132,2023-07-12,A,230
16133,16133,2024-01-23,A,69
16135,16135,2025-12-25,A,5
16137,16137,2024-04-05,A,332
16139,16139,2024-04-25,A,379
16143,16143,2024-10-11,A,400
16144,16144,2025-01-30,A,88
16148,16148,2025-04-16,A,322
16154,16154,2025-01-18,A,375
16155,16155,2023-11-10,A,179
16156,16156,2023-04-07,A,387
16158,16158,2023-08-06,A,379
