incident_id,date,hour,district,police_station,crime_type,mo,latitude,longitude,suspect_id,victim_id,victim_age,victim_gender,weapon_used,severity_score,resolved,urbanization,pop_density,literacy_rate,unemployment_rate,month,day_of_week,is_weekend,is_repeat_offender,CrimeNo,CaseStatusName,anomaly_score,is_anomaly,hotspot_cluster
INC-003728,2023-01-27,14,Kalaburagi,Kalaburagi PS-5,Assault,altercation escalation,17.27275,76.7935,ACC-06730,3728,15,T,False,2.2,1,32,316,64.8,6.9,1,4,False,False,144060035202300010,Charge Sheeted,1,False,3
INC-003729,2025-08-22,21,Koppal,Koppal PS-4,Robbery,chain snatching - two-wheeler,15.35771,76.18815,ACC-03088,3729,15,T,True,4.6,1,20,261,65.5,6.6,8,4,False,False,144200118202500012,Closed,1,False,12
INC-003730,2024-04-08,14,Udupi,Udupi PS-5,Cyber Fraud,UPI phishing,13.3797,74.67214,ACC-06549,3730,28,F,False,2.0,1,27,407,86.2,3.4,4,0,False,False,144100059202400010,Closed,1,False,1
INC-003731,2024-08-02,20,Dharwad,Dharwad PS-4,Robbery,ATM area targeting,15.4601,75.12094,ACC-06752,3731,19,F,False,4.4,0,56,439,80.5,5.7,8,4,False,False,144050028202400009,Under Investigation,1,False,2
INC-003732,2025-02-25,11,Bengaluru Urban,Bengaluru Urban PS-1,Vehicle Theft,duplicate key,12.92843,77.63587,ACC-04130,3732,29,T,False,2.3,0,91,4381,87.7,6.1,2,1,False,False,144010001202500008,Under Investigation,1,False,8
INC-003733,2025-06-27,16,Ballari,Ballari PS-4,Theft,shop-lifting,15.1117,76.95994,ACC-02388,3733,27,M,False,1.5,1,35,302,67.2,6.4,6,4,False,False,144070040202500008,Closed,1,False,6
INC-003734,2023-05-02,17,Udupi,Udupi PS-5,Cyber Fraud,fake investment call,13.21397,74.81885,ACC-08449,3734,46,T,False,2.6,1,27,407,86.2,3.4,5,1,False,False,144100059202300003,Charge Sheeted,1,False,-1
INC-003735,2023-02-23,23,Mandya,Mandya PS-2,Burglary,forced entry - night,12.4778,76.86523,ACC-05167,3735,47,F,False,2.1,1,17,460,71.9,5.1,2,3,False,False,144190110202300007,Charge Sheeted,1,False,18
INC-003736,2023-01-24,22,Dakshina Kannada,Dakshina Kannada PS-1,Burglary,window forced entry,12.91865,74.8503,ACC-01099,3736,59,M,False,2.8,0,45,619,88.6,3.9,1,1,False,False,844030013202300002,Undetected,1,False,4
INC-003737,2024-05-02,22,Dakshina Kannada,Dakshina Kannada PS-1,Robbery,ATM area targeting,12.9367,74.92526,ACC-07135,3737,32,T,True,4.1,0,45,619,88.6,3.9,5,3,False,False,144030013202400013,Under Investigation,1,False,4
INC-003738,2024-04-30,23,Chikkamagaluru,Chikkamagaluru PS-1,Theft,shop-lifting,13.31219,75.70801,ACC-02585,3738,15,T,False,1.8,0,19,191,81.9,4.1,4,1,False,False,144150085202400010,Under Investigation,1,False,13
INC-003739,2024-07-24,23,Udupi,Udupi PS-2,Cyber Fraud,UPI phishing,13.33364,74.64484,ACC-01916,3739,9,M,False,1.8,0,27,407,86.2,3.4,7,2,False,True,144100056202400009,Under Investigation,1,False,1
INC-003740,2023-12-09,19,Dharwad,Dharwad PS-5,Burglary,window forced entry,15.47401,75.03313,ACC-08366,3740,58,F,False,2.0,0,56,439,80.5,5.7,12,5,True,True,444050029202300001,Under Investigation,1,False,2
INC-003741,2025-09-15,23,Hassan,Hassan PS-2,Cyber Fraud,UPI phishing,13.05442,76.01883,ACC-07063,3741,63,F,False,2.1,1,18,320,78.3,4.6,9,0,False,False,144180104202500011,Charge Sheeted,1,False,10
INC-003742,2024-03-25,16,Kalaburagi,Kalaburagi PS-5,Burglary,forced entry - night,17.33993,76.80619,ACC-02846,3742,27,F,False,2.4,1,32,316,64.8,6.9,3,0,False,True,144060035202400010,Closed,1,False,3
INC-003743,2023-12-14,19,Bagalkot,Bagalkot PS-5,Assault,group assault,16.08942,75.576,ACC-08285,3743,30,T,False,3.8,0,22,316,68.8,6.0,12,3,False,False,144160095202300010,Under Investigation,1,False,19
INC-003744,2024-05-21,16,Kolar,Kolar PS-1,Cyber Fraud,SIM swap,13.15596,78.21736,ACC-04969,3744,40,F,False,1.1,0,20,396,73.8,5.6,5,1,False,False,844140079202400002,Undetected,1,False,7
INC-003745,2024-01-16,23,Mandya,Mandya PS-3,Theft,opportunistic pickpocketing,12.54031,76.87103,ACC-07606,3745,26,F,False,2.3,0,17,460,71.9,5.1,1,1,False,False,144190111202400015,Under Investigation,1,False,18
INC-003746,2024-02-25,7,Bagalkot,Bagalkot PS-4,Domestic Violence,dowry-related,16.16322,75.65831,ACC-01964,3746,26,M,False,4.9,0,22,316,68.8,6.0,2,6,True,True,144160094202400006,Under Investigation,1,False,19
INC-003747,2023-08-13,19,Davanagere,Davanagere PS-1,Assault,group assault,14.36766,76.00181,ACC-03339,3747,49,F,False,4.4,1,34,429,76.6,5.3,8,6,True,False,144110061202300004,Charge Sheeted,1,False,14
INC-003748,2025-08-09,15,Udupi,Udupi PS-2,Assault,workplace dispute,13.38057,74.74879,ACC-04458,3748,6,M,False,3.9,1,27,407,86.2,3.4,8,5,True,False,144100056202500007,Closed,1,False,1
INC-003749,2023-12-10,16,Chitradurga,Chitradurga PS-1,Assault,workplace dispute,14.2908,76.39884,ACC-07916,3749,59,M,False,3.8,0,21,197,73.6,5.4,12,6,True,False,444170097202300001,Under Investigation,1,False,5
INC-003750,2023-06-25,1,Kolar,Kolar PS-5,Murder,gang rivalry,13.10752,78.04675,ACC-05517,3750,31,F,False,8.6,1,20,396,73.8,5.6,6,6,True,False,344140083202300001,Charge Sheeted,-1,True,-1
INC-003751,2023-04-15,21,Mysuru,Mysuru PS-4,Cyber Fraud,OTP scam,12.36047,76.6776,ACC-00487,3751,36,F,False,2.1,0,51,493,72.6,4.8,4,5,True,False,144020010202300005,Undetected,1,False,9
INC-003752,2024-03-13,18,Mysuru,Mysuru PS-1,Robbery,ATM area targeting,12.27838,76.52507,ACC-00399,3752,32,F,False,5.7,0,51,493,72.6,4.8,3,2,False,False,144020007202400014,Under Investigation,1,False,9
INC-003753,2025-10-19,17,Bengaluru Urban,Bengaluru Urban PS-2,Vehicle Theft,duplicate key,12.97691,77.62739,ACC-07420,3753,39,F,False,1.3,1,91,4381,87.7,6.1,10,6,True,False,144010002202500011,Charge Sheeted,1,False,8
INC-003754,2024-11-07,18,Bagalkot,Bagalkot PS-6,Theft,distraction technique,16.23946,75.61248,ACC-00522,3754,54,T,False,1.0,1,22,316,68.8,6.0,11,3,False,False,144160096202400007,Charge Sheeted,1,False,19
INC-003755,2025-07-12,18,Bidar,Bidar PS-3,Murder,domestic escalation,18.05112,77.54836,ACC-00193,3755,45,F,True,9.7,0,21,316,70.5,6.8,7,5,True,False,444120069202500001,Under Investigation,-1,True,11
INC-003756,2024-02-08,12,Tumakuru,Tumakuru PS-5,Domestic Violence,repeat household dispute,13.42024,77.05112,ACC-02803,3756,27,F,False,4.1,1,22,276,75.1,5.0,2,3,False,False,144090053202400014,Charge Sheeted,1,False,17
INC-003757,2025-10-03,13,Dakshina Kannada,Dakshina Kannada PS-1,Theft,shop-lifting,12.97563,74.88598,ACC-00240,3757,47,T,False,2.8,1,45,619,88.6,3.9,10,4,False,False,144030013202500010,Closed,1,False,4
INC-003758,2023-01-28,13,Chikkamagaluru,Chikkamagaluru PS-3,Drug Offense,street-level peddling,13.31304,75.78538,ACC-07995,3758,37,F,False,3.3,1,19,191,81.9,4.1,1,5,True,False,144150087202300005,Charge Sheeted,1,False,13
INC-003759,2023-04-04,15,Dakshina Kannada,Dakshina Kannada PS-1,Cyber Fraud,SIM swap,12.9378,74.83997,ACC-06532,3759,45,M,False,3.6,0,45,619,88.6,3.9,4,1,False,False,144030013202300009,Under Investigation,1,False,4
INC-003760,2023-07-19,17,Shivamogga,Shivamogga PS-2,Drug Offense,courier network,13.93422,75.65056,ACC-01845,3760,41,F,False,3.2,1,29,254,81.3,4.5,7,2,False,False,844080044202300002,Closed,1,False,15
INC-003761,2025-06-05,19,Shivamogga,Shivamogga PS-4,Theft,distraction technique,13.92697,75.5857,ACC-00061,3761,52,M,False,1.3,0,29,254,81.3,4.5,6,3,False,False,144080046202500010,Under Investigation,1,False,15
INC-003762,2023-02-03,11,Kalaburagi,Kalaburagi PS-6,Vehicle Theft,parking-lot theft,17.49427,76.81466,ACC-08015,3762,53,T,False,1.7,0,32,316,64.8,6.9,2,4,False,False,144060036202300001,Under Investigation,1,False,-1
INC-003763,2025-01-03,19,Bidar,Bidar PS-5,Burglary,impersonation - utility worker,17.9276,77.44343,ACC-04499,3763,22,M,False,3.8,0,21,316,70.5,6.8,1,4,False,False,344120071202500001,Undetected,1,False,11
INC-003764,2024-08-20,20,Kalaburagi,Kalaburagi PS-1,Domestic Violence,repeat household dispute,17.32325,76.79489,ACC-02730,3764,47,M,False,2.3,1,32,316,64.8,6.9,8,1,False,False,144060031202400012,Closed,1,False,3
INC-003765,2023-09-22,18,Davanagere,Davanagere PS-2,Theft,snatch-and-run,14.52826,75.96533,ACC-00028,3765,35,M,False,2.2,1,34,429,76.6,5.3,9,4,False,False,144110062202300007,Charge Sheeted,1,False,14
INC-003766,2025-06-04,19,Belagavi,Belagavi PS-6,Burglary,impersonation - utility worker,15.85399,74.57123,ACC-00535,3766,55,F,False,2.4,0,24,316,73.9,5.2,6,2,False,True,144040024202500015,Under Investigation,1,False,16
INC-003767,2025-05-09,22,Bengaluru Urban,Bengaluru Urban PS-4,Theft,distraction technique,12.94118,77.61231,ACC-07995,3767,39,M,True,1.8,1,91,4381,87.7,6.1,5,4,False,False,844010004202500003,Closed,1,False,8
INC-003768,2023-07-01,10,Raichur,Raichur PS-2,Burglary,window forced entry,16.20992,77.37119,ACC-01550,3768,39,F,False,2.5,0,24,335,60.5,7.2,7,5,True,False,144130074202300010,Under Investigation,1,False,0
INC-003769,2024-04-25,16,Dakshina Kannada,Dakshina Kannada PS-3,Domestic Violence,repeat household dispute,12.9762,74.85603,ACC-07727,3769,26,T,False,4.1,0,45,619,88.6,3.9,4,3,False,False,144030015202400008,Undetected,1,False,4
INC-003770,2025-12-27,8,Kalaburagi,Kalaburagi PS-6,Robbery,ATM area targeting,17.38046,76.94278,ACC-08297,3770,20,M,False,4.1,1,32,316,64.8,6.9,12,5,True,False,144060036202500007,Charge Sheeted,1,False,3
INC-003771,2025-01-06,23,Dakshina Kannada,Dakshina Kannada PS-2,Burglary,forced entry - night,12.91397,74.78224,ACC-06027,3771,19,M,False,2.7,0,45,619,88.6,3.9,1,0,False,False,844030014202500001,Under Investigation,1,False,4
INC-003772,2025-11-24,18,Koppal,Koppal PS-6,Theft,snatch-and-run,15.29894,76.10813,ACC-03796,3772,37,T,False,2.3,0,20,261,65.5,6.6,11,0,False,False,144200120202500014,Under Investigation,1,False,12
INC-003773,2025-02-25,21,Shivamogga,Shivamogga PS-1,Theft,shop-lifting,13.90698,75.61132,ACC-02340,3773,26,T,False,1.5,1,29,254,81.3,4.5,2,1,False,True,144080043202500008,Closed,1,False,15
INC-003774,2023-06-22,15,Shivamogga,Shivamogga PS-1,Theft,opportunistic pickpocketing,14.00933,75.52015,ACC-02164,3774,31,F,False,1.9,1,29,254,81.3,4.5,6,3,False,False,144080043202300008,Charge Sheeted,1,False,15
INC-003775,2024-08-10,23,Raichur,Raichur PS-2,Assault,group assault,16.17075,77.2443,ACC-08166,3775,21,F,True,4.2,1,24,335,60.5,7.2,8,5,True,False,144130074202400012,Closed,1,False,0
INC-003776,2025-07-05,23,Mysuru,Mysuru PS-2,Murder,personal enmity,12.25268,76.61693,ACC-01763,3776,15,T,False,7.1,1,51,493,72.6,4.8,7,5,True,False,844020008202500001,Charge Sheeted,1,False,9
INC-003777,2025-03-04,23,Udupi,Udupi PS-2,Robbery,armed - two person,13.37113,74.75849,ACC-05389,3777,35,F,False,3.8,0,27,407,86.2,3.4,3,1,False,False,144100056202500008,Under Investigation,1,False,1
INC-003778,2023-09-03,23,Shivamogga,Shivamogga PS-5,Cyber Fraud,UPI phishing,13.94541,75.48739,ACC-02596,3778,8,M,False,3.2,1,29,254,81.3,4.5,9,6,True,False,144080047202300010,Closed,1,False,15
INC-003779,2024-08-18,22,Chikkamagaluru,Chikkamagaluru PS-4,Burglary,impersonation - utility worker,13.24172,75.76973,ACC-06508,3779,6,M,False,2.4,1,19,191,81.9,4.1,8,6,True,False,144150088202400009,Closed,1,False,13
INC-003780,2025-06-27,16,Udupi,Udupi PS-2,Theft,shop-lifting,13.37956,74.74614,ACC-05963,3780,19,T,False,1.4,1,27,407,86.2,3.4,6,4,False,True,144100056202500009,Charge Sheeted,1,False,1
INC-003781,2024-03-31,15,Belagavi,Belagavi PS-5,Theft,opportunistic pickpocketing,15.7762,74.46208,ACC-00776,3781,25,F,False,2.0,0,24,316,73.9,5.2,3,6,True,False,144040023202400004,Under Investigation,1,False,16
INC-003782,2024-07-24,23,Davanagere,Davanagere PS-4,Theft,snatch-and-run,14.43435,75.91316,ACC-05533,3782,37,T,False,2.8,0,34,429,76.6,5.3,7,2,False,True,144110064202400013,Under Investigation,1,False,14
INC-003783,2025-12-02,23,Tumakuru,Tumakuru PS-6,Kidnapping,ransom motive,13.3653,77.11902,ACC-04181,3783,16,T,False,7.9,1,22,276,75.1,5.0,12,1,False,False,144090054202500008,Closed,1,False,17
INC-003784,2023-09-17,23,Raichur,Raichur PS-5,Drug Offense,courier network,16.21616,77.39178,ACC-05712,3784,53,F,False,2.2,1,24,335,60.5,7.2,9,6,True,False,144130077202300014,Closed,1,False,0
INC-003785,2025-07-02,23,Dharwad,Dharwad PS-1,Burglary,forced entry - night,15.52916,74.93518,ACC-01217,3785,33,T,False,2.6,1,56,439,80.5,5.7,7,2,False,False,144050025202500012,Charge Sheeted,1,False,2
INC-003786,2025-07-30,10,Kalaburagi,Kalaburagi PS-5,Theft,snatch-and-run,17.26905,76.87679,ACC-07488,3786,31,F,False,2.2,1,32,316,64.8,6.9,7,2,False,False,144060035202500011,Closed,1,False,3
INC-003787,2025-08-24,23,Koppal,Koppal PS-3,Murder,personal enmity,15.36398,76.11146,ACC-07887,3787,40,M,True,7.5,1,20,261,65.5,6.6,8,6,True,False,144200117202500008,Closed,1,False,12
INC-003788,2025-09-30,23,Koppal,Koppal PS-3,Domestic Violence,dowry-related,15.27297,76.1242,ACC-08567,3788,44,F,False,4.4,0,20,261,65.5,6.6,9,1,False,False,144200117202500009,Under Investigation,1,False,12
INC-003789,2024-11-23,22,Tumakuru,Tumakuru PS-4,Extortion,online blackmail,13.24936,77.20136,ACC-04659,3789,44,F,False,5.3,1,22,276,75.1,5.0,11,5,True,False,144090052202400005,Charge Sheeted,1,False,17
INC-003790,2025-12-18,19,Kalaburagi,Kalaburagi PS-1,Robbery,armed - two person,17.31349,76.79602,ACC-07702,3790,34,M,False,5.9,0,32,316,64.8,6.9,12,3,False,False,144060031202500010,Under Investigation,1,False,3
INC-003791,2023-10-17,18,Shivamogga,Shivamogga PS-6,Theft,shop-lifting,13.9376,75.62197,ACC-08012,3791,26,F,False,2.5,1,29,254,81.3,4.5,10,1,False,False,144080048202300013,Closed,1,False,15
INC-003792,2025-08-30,23,Shivamogga,Shivamogga PS-6,Murder,personal enmity,13.84777,75.59842,ACC-01894,3792,29,F,False,8.2,0,29,254,81.3,4.5,8,5,True,False,144080048202500010,Under Investigation,1,False,15
INC-003793,2023-03-02,19,Udupi,Udupi PS-6,Domestic Violence,dowry-related,13.38618,74.78523,ACC-05247,3793,8,M,False,3.4,1,27,407,86.2,3.4,3,3,False,False,144100060202300008,Closed,1,False,1
INC-003794,2024-07-29,14,Belagavi,Belagavi PS-5,Robbery,chain snatching - two-wheeler,15.74985,74.55927,ACC-01376,3794,23,T,False,4.5,0,24,316,73.9,5.2,7,0,False,True,844040023202400002,Under Investigation,1,False,16
INC-003795,2024-05-17,11,Davanagere,Davanagere PS-3,Robbery,ATM area targeting,14.38902,75.96562,ACC-05757,3795,21,F,False,4.0,1,34,429,76.6,5.3,5,4,False,False,144110063202400013,Charge Sheeted,1,False,14
INC-003796,2024-03-17,23,Bagalkot,Bagalkot PS-2,Drug Offense,street-level peddling,16.18488,75.70181,ACC-03559,3796,38,M,False,4.8,1,22,316,68.8,6.0,3,6,True,True,144160092202400007,Closed,1,False,19
INC-003797,2024-05-09,15,Kolar,Kolar PS-3,Robbery,armed - two person,13.15259,78.17156,ACC-03692,3797,61,F,False,4.7,0,20,396,73.8,5.6,5,3,False,False,144140081202400006,Under Investigation,1,False,7
INC-003798,2023-02-16,23,Belagavi,Belagavi PS-5,Cyber Fraud,fake investment call,15.68949,74.59084,ACC-08382,3798,30,T,False,3.5,1,24,316,73.9,5.2,2,3,False,False,144040023202300011,Charge Sheeted,1,False,-1
INC-003799,2023-11-14,19,Mysuru,Mysuru PS-6,Theft,opportunistic pickpocketing,12.30759,76.73466,ACC-02418,3799,18,F,False,2.4,1,51,493,72.6,4.8,11,1,False,False,144020012202300016,Charge Sheeted,1,False,9
INC-003800,2024-10-11,22,Hassan,Hassan PS-2,Burglary,window forced entry,13.12253,76.14822,ACC-05706,3800,43,F,False,3.9,1,18,320,78.3,4.6,10,4,False,True,144180104202400013,Charge Sheeted,1,False,10
INC-003801,2025-08-23,20,Chikkamagaluru,Chikkamagaluru PS-1,Robbery,ATM area targeting,13.31156,75.67494,ACC-00162,3801,64,F,True,4.5,0,19,191,81.9,4.1,8,5,True,False,144150085202500012,Undetected,1,False,13
INC-003802,2025-11-06,19,Ballari,Ballari PS-3,Assault,altercation escalation,15.24817,76.89763,ACC-06159,3802,47,T,False,3.1,0,35,302,67.2,6.4,11,3,False,False,144070039202500004,Undetected,1,False,6
INC-003803,2025-01-03,16,Koppal,Koppal PS-2,Assault,altercation escalation,15.21947,76.09861,ACC-06434,3803,36,F,False,3.6,0,20,261,65.5,6.6,1,4,False,True,144200116202500010,Undetected,1,False,-1
INC-003804,2023-01-22,23,Dakshina Kannada,Dakshina Kannada PS-5,Theft,shop-lifting,12.85064,74.94004,ACC-08730,3804,45,F,False,1.4,0,45,619,88.6,3.9,1,6,True,False,844030017202300001,Under Investigation,1,False,4
INC-003805,2025-06-23,8,Tumakuru,Tumakuru PS-4,Drug Offense,street-level peddling,13.33721,77.10157,ACC-04941,3805,40,F,False,2.7,1,22,276,75.1,5.0,6,0,False,False,844090052202500002,Closed,1,False,17
INC-003806,2024-04-18,6,Raichur,Raichur PS-3,Vehicle Theft,parking-lot theft,16.17553,77.27155,ACC-05998,3806,29,F,False,1.3,1,24,335,60.5,7.2,4,3,False,False,144130075202400004,Charge Sheeted,1,False,0
INC-003807,2025-11-09,23,Kalaburagi,Kalaburagi PS-4,Assault,group assault,17.42787,76.99398,ACC-04455,3807,8,F,False,4.2,0,32,316,64.8,6.9,11,6,True,True,144060034202500009,Under Investigation,1,False,-1
INC-003808,2023-11-19,23,Davanagere,Davanagere PS-3,Robbery,armed - two person,14.51322,76.08958,ACC-06601,3808,25,M,True,5.3,1,34,429,76.6,5.3,11,6,True,False,144110063202300010,Charge Sheeted,1,False,14
INC-003809,2024-11-19,18,Mysuru,Mysuru PS-6,Murder,personal enmity,12.33559,76.69759,ACC-01251,3809,41,T,False,7.6,1,51,493,72.6,4.8,11,1,False,False,144020012202400008,Charge Sheeted,1,False,9
INC-003810,2025-10-29,23,Kalaburagi,Kalaburagi PS-4,Domestic Violence,repeat household dispute,17.21192,76.84693,ACC-05970,3810,36,M,False,4.6,0,32,316,64.8,6.9,10,2,False,False,144060034202500010,Undetected,1,False,3
INC-003811,2025-03-16,22,Bidar,Bidar PS-1,Murder,domestic escalation,17.87592,77.58767,ACC-06139,3811,36,T,False,9.4,0,21,316,70.5,6.8,3,6,True,False,844120067202500005,Under Investigation,1,False,11
INC-003812,2023-11-28,23,Kolar,Kolar PS-4,Vehicle Theft,parking-lot theft,13.1491,78.08447,ACC-07720,3812,42,M,False,1.1,1,20,396,73.8,5.6,11,1,False,False,144140082202300012,Charge Sheeted,1,False,7
INC-003813,2023-07-10,22,Bagalkot,Bagalkot PS-4,Drug Offense,courier network,16.17465,75.72825,ACC-04928,3813,44,F,False,2.8,1,22,316,68.8,6.0,7,0,False,False,144160094202300007,Charge Sheeted,1,False,19
INC-003814,2025-07-24,14,Davanagere,Davanagere PS-2,Cyber Fraud,UPI phishing,14.43176,76.11042,ACC-05308,3814,63,F,False,3.6,0,34,429,76.6,5.3,7,3,False,False,844110062202500002,Under Investigation,1,False,14
INC-003815,2025-01-18,18,Bidar,Bidar PS-1,Theft,snatch-and-run,17.90596,77.51437,ACC-03293,3815,17,T,False,2.4,1,21,316,70.5,6.8,1,5,True,False,344120067202500001,Closed,1,False,11
INC-003816,2024-04-13,23,Kolar,Kolar PS-1,Drug Offense,street-level peddling,13.2834,78.10378,ACC-01131,3816,23,F,False,3.9,1,20,396,73.8,5.6,4,5,True,False,144140079202400015,Charge Sheeted,1,False,-1
INC-003817,2023-02-15,23,Ballari,Ballari PS-3,Kidnapping,ransom motive,15.08678,76.86727,ACC-06412,3817,39,F,True,7.8,0,35,302,67.2,6.4,2,2,False,False,144070039202300011,Under Investigation,1,False,6
INC-003818,2024-09-04,15,Mandya,Mandya PS-2,Theft,snatch-and-run,12.41154,76.8433,ACC-00519,3818,63,T,False,1.0,0,17,460,71.9,5.1,9,2,False,False,144190110202400018,Under Investigation,1,False,18
INC-003819,2023-03-18,23,Chikkamagaluru,Chikkamagaluru PS-6,Cyber Fraud,UPI phishing,13.36589,75.68842,ACC-02914,3819,46,M,False,1.6,1,19,191,81.9,4.1,3,5,True,False,144150090202300013,Closed,1,False,13
INC-003820,2025-01-04,23,Bengaluru Urban,Bengaluru Urban PS-1,Burglary,impersonation - utility worker,13.04196,77.61853,ACC-06228,3820,31,T,False,3.8,0,91,4381,87.7,6.1,1,5,True,False,144010001202500009,Under Investigation,1,False,8
INC-003821,2023-06-25,14,Mandya,Mandya PS-1,Burglary,impersonation - utility worker,12.48295,76.8708,ACC-08780,3821,26,F,True,2.9,1,17,460,71.9,5.1,6,6,True,True,144190109202300013,Charge Sheeted,1,False,18
INC-003822,2024-07-30,23,Bagalkot,Bagalkot PS-5,Murder,personal enmity,16.19134,75.63435,ACC-08534,3822,27,T,True,8.0,1,22,316,68.8,6.0,7,1,False,False,144160095202400011,Closed,1,False,19
INC-003823,2025-02-17,23,Belagavi,Belagavi PS-1,Domestic Violence,repeat household dispute,15.81348,74.42736,ACC-05161,3823,14,T,False,3.8,0,24,316,73.9,5.2,2,0,False,True,144040019202500012,Under Investigation,1,False,16
INC-003824,2024-01-25,18,Mysuru,Mysuru PS-3,Burglary,impersonation - utility worker,12.14798,76.67124,ACC-03597,3824,50,M,True,3.6,0,51,493,72.6,4.8,1,3,False,False,144020009202400013,Under Investigation,1,False,-1
INC-003825,2024-02-28,23,Davanagere,Davanagere PS-1,Cyber Fraud,fake investment call,14.5358,75.9853,ACC-07674,3825,11,M,False,2.5,1,34,429,76.6,5.3,2,2,False,False,144110061202400011,Charge Sheeted,1,False,14
INC-003826,2024-10-16,19,Chitradurga,Chitradurga PS-6,Burglary,forced entry - night,14.16476,76.44238,ACC-00705,3826,27,T,False,3.3,0,21,197,73.6,5.4,10,2,False,False,144170102202400012,Undetected,1,False,5
INC-003827,2025-04-14,17,Kalaburagi,Kalaburagi PS-4,Cyber Fraud,SIM swap,17.28662,76.80933,ACC-08162,3827,44,F,False,3.3,0,32,316,64.8,6.9,4,0,False,False,144060034202500011,Under Investigation,1,False,3
INC-003828,2023-08-14,18,Dharwad,Dharwad PS-3,Burglary,window forced entry,15.44278,75.00864,ACC-01687,3828,33,F,False,3.2,1,56,439,80.5,5.7,8,0,False,False,144050027202300012,Charge Sheeted,1,False,2
INC-003829,2025-10-14,22,Kolar,Kolar PS-4,Theft,distraction technique,13.16661,78.14213,ACC-02400,3829,34,T,False,2.2,1,20,396,73.8,5.6,10,1,False,False,144140082202500009,Closed,1,False,7
INC-003830,2023-01-26,23,Davanagere,Davanagere PS-4,Theft,snatch-and-run,14.49934,75.94832,ACC-07365,3830,51,F,False,2.1,0,34,429,76.6,5.3,1,3,False,True,144110064202300011,Under Investigation,1,False,14
