district,date,incident_count,avg_severity,weapon_rate,urbanization,pop_density,literacy,unemployment,rolling_7d_count,day_of_week,month,threshold,high_risk,district_enc
Ballari,2025-10-11,2,2.2,0.0,35,302,67.2,6.4,2.0,5,10,2.0,1,1
Ballari,2025-10-13,1,4.6,1.0,35,302,67.2,6.4,2.0,0,10,2.0,0,1
Ballari,2025-10-14,1,2.7,0.0,35,302,67.2,6.4,2.0,1,10,2.0,0,1
Ballari,2025-10-16,4,3.25,0.0,35,302,67.2,6.4,2.142857142857143,3,10,2.0,1,1
Ballari,2025-10-17,1,1.5,0.0,35,302,67.2,6.4,2.0,4,10,2.0,0,1
Ballari,2025-10-18,1,3.8,1.0,35,302,67.2,6.4,1.5714285714285714,5,10,2.0,0,1
Ballari,2025-10-19,2,3.2,0.0,35,302,67.2,6.4,1.7142857142857142,6,10,2.0,1,1
Ballari,2025-10-22,1,2.3,0.0,35,302,67.2,6.4,1.5714285714285714,2,10,2.0,0,1
Ballari,2025-10-23,1,3.1,0.0,35,302,67.2,6.4,1.5714285714285714,3,10,2.0,0,1
Ballari,2025-10-24,2,3.25,0.0,35,302,67.2,6.4,1.7142857142857142,4,10,2.0,1,1
Ballari,2025-10-25,2,3.0500000000000003,0.0,35,302,67.2,6.4,1.4285714285714286,5,10,2.0,1,1
Ballari,2025-10-26,1,3.9,0.0,35,302,67.2,6.4,1.4285714285714286,6,10,2.0,0,1
Ballari,2025-10-27,3,3.3666666666666667,0.0,35,302,67.2,6.4,1.7142857142857142,0,10,2.0,1,1
Ballari,2025-11-02,1,1.6,0.0,35,302,67.2,6.4,1.5714285714285714,6,11,2.0,0,1
Ballari,2025-11-03,1,3.5,0.0,35,302,67.2,6.4,1.5714285714285714,0,11,2.0,0,1
Ballari,2025-11-06,2,2.55,0.0,35,302,67.2,6.4,1.7142857142857142,3,11,2.0,1,1
Ballari,2025-11-07,1,3.6,1.0,35,302,67.2,6.4,1.5714285714285714,4,11,2.0,0,1
Ballari,2025-11-08,1,3.0,1.0,35,302,67.2,6.4,1.4285714285714286,5,11,2.0,0,1
Ballari,2025-11-11,3,2.8333333333333335,0.0,35,302,67.2,6.4,1.7142857142857142,1,11,2.0,1,1
Ballari,2025-11-15,2,4.199999999999999,0.0,35,302,67.2,6.4,1.5714285714285714,5,11,2.0,1,1
Ballari,2025-11-16,1,1.7,0.0,35,302,67.2,6.4,1.5714285714285714,6,11,2.0,0,1
Ballari,2025-11-18,1,3.3,0.0,35,302,67.2,6.4,1.5714285714285714,1,11,2.0,0,1
Ballari,2025-11-19,1,2.1,0.0,35,302,67.2,6.4,1.4285714285714286,2,11,2.0,0,1
Ballari,2025-11-20,2,3.6500000000000004,0.0,35,302,67.2,6.4,1.5714285714285714,3,11,2.0,1,1
Ballari,2025-11-21,1,2.7,0.0,35,302,67.2,6.4,1.5714285714285714,4,11,2.0,0,1
Ballari,2025-11-22,1,2.4,0.0,35,302,67.2,6.4,1.2857142857142858,5,11,2.0,0,1
Ballari,2025-11-23,2,2.8,0.5,35,302,67.2,6.4,1.2857142857142858,6,11,2.0,1,1
Ballari,2025-11-25,1,2.3,0.0,35,302,67.2,6.4,1.2857142857142858,1,11,2.0,0,1
Ballari,2025-11-27,1,1.2,0.0,35,302,67.2,6.4,1.2857142857142858,3,11,2.0,0,1
Ballari,2025-11-29,1,3.8,0.0,35,302,67.2,6.4,1.2857142857142858,5,11,2.0,0,1
Ballari,2025-12-04,3,1.6333333333333335,0.0,35,302,67.2,6.4,1.4285714285714286,3,12,2.0,1,1
Ballari,2025-12-05,1,2.3,0.0,35,302,67.2,6.4,1.4285714285714286,4,12,2.0,0,1
Ballari,2025-12-07,2,2.05,0.0,35,302,67.2,6.4,1.5714285714285714,6,12,2.0,1,1
Ballari,2025-12-10,2,2.55,0.0,35,302,67.2,6.4,1.5714285714285714,2,12,2.0,1,1
Ballari,2025-12-11,1,4.3,0.0,35,302,67.2,6.4,1.5714285714285714,3,12,2.0,0,1
Ballari,2025-12-12,1,3.7,0.0,35,302,67.2,6.4,1.5714285714285714,4,12,2.0,0,1
Ballari,2025-12-13,1,1.8,0.0,35,302,67.2,6.4,1.5714285714285714,5,12,2.0,0,1
Ballari,2025-12-15,1,2.8,0.0,35,302,67.2,6.4,1.2857142857142858,0,12,2.0,0,1
Ballari,2025-12-16,2,3.45,0.0,35,302,67.2,6.4,1.4285714285714286,1,12,2.0,1,1
Ballari,2025-12-17,1,2.5,0.0,35,302,67.2,6.4,1.2857142857142858,2,12,2.0,0,1
Ballari,2025-12-18,1,1.7,0.0,35,302,67.2,6.4,1.1428571428571428,3,12,2.0,0,1
Ballari,2025-12-20,2,3.75,0.0,35,302,67.2,6.4,1.2857142857142858,5,12,2.0,1,1
Ballari,2025-12-22,1,1.1,0.0,35,302,67.2,6.4,1.2857142857142858,0,12,2.0,0,1
Ballari,2025-12-23,3,3.2999999999999994,0.0,35,302,67.2,6.4,1.5714285714285714,1,12,2.0,1,1
Ballari,2025-12-24,1,2.3,0.0,35,302,67.2,6.4,1.5714285714285714,2,12,2.0,0,1
Ballari,2025-12-26,3,1.4000000000000001,0.0,35,302,67.2,6.4,1.7142857142857142,4,12,2.0,1,1
Ballari,2025-12-27,2,2.5,0.0,35,302,67.2,6.4,1.8571428571428572,5,12,2.0,1,1
Ballari,2025-12-30,2,2.75,0.0,35,302,67.2,6.4,2.0,1,12,2.0,1,1
Belagavi,2023-01-03,1,2.6,0.0,24,316,73.9,5.2,1.0,1,1,2.0,0,2
Belagavi,2023-01-04,1,8.0,1.0,24,316,73.9,5.2,1.0,2,1,2.0,0,2
Belagavi,2023-01-05,1,1.8,0.0,24,316,73.9,5.2,1.0,3,1,2.0,0,2
Belagavi,2023-01-08,1,1.3,0.0,24,316,73.9,5.2,1.0,6,1,2.0,0,2
Belagavi,2023-01-11,2,3.45,0.0,24,316,73.9,5.2,1.2,2,1,2.0,1,2
Belagavi,2023-01-15,2,2.5,0.0,24,316,73.9,5.2,1.3333333333333333,6,1,2.0,1,2
Belagavi,2023-01-16,1,2.1,0.0,24,316,73.9,5.2,1.2857142857142858,0,1,2.0,0,2
Belagavi,2023-01-18,1,2.0,0.0,24,316,73.9,5.2,1.2857142857142858,2,1,2.0,0,2
Belagavi,2023-01-19,2,3.15,0.0,24,316,73.9,5.2,1.4285714285714286,3,1,2.0,1,2
Belagavi,2023-01-20,1,1.6,0.0,24,316,73.9,5.2,1.4285714285714286,4,1,2.0,0,2
Belagavi,2023-01-21,2,1.45,0.0,24,316,73.9,5.2,1.5714285714285714,5,1,2.0,1,2
Belagavi,2023-01-24,1,4.6,1.0,24,316,73.9,5.2,1.4285714285714286,1,1,2.0,0,2
Belagavi,2023-01-25,2,2.65,0.5,24,316,73.9,5.2,1.4285714285714286,2,1,2.0,1,2
Belagavi,2023-01-27,2,2.8,0.5,24,316,73.9,5.2,1.5714285714285714,4,1,2.0,1,2
Belagavi,2023-01-29,1,1.5,0.0,24,316,73.9,5.2,1.5714285714285714,6,1,2.0,0,2
Belagavi,2023-01-31,1,10.0,1.0,24,316,73.9,5.2,1.4285714285714286,1,1,2.0,0,2
Belagavi,2023-02-04,1,2.2,0.0,24,316,73.9,5.2,1.4285714285714286,5,2,2.0,0,2
Belagavi,2023-02-05,1,2.5,0.0,24,316,73.9,5.2,1.2857142857142858,6,2,2.0,0,2
Belagavi,2023-02-06,2,2.45,0.0,24,316,73.9,5.2,1.4285714285714286,0,2,2.0,1,2
Belagavi,2023-02-10,1,2.8,0.0,24,316,73.9,5.2,1.2857142857142858,4,2,2.0,0,2
Belagavi,2023-02-12,1,1.8,0.0,24,316,73.9,5.2,1.1428571428571428,6,2,2.0,0,2
Belagavi,2023-02-14,1,1.1,0.0,24,316,73.9,5.2,1.1428571428571428,1,2,2.0,0,2
Belagavi,2023-02-15,1,4.2,0.0,24,316,73.9,5.2,1.1428571428571428,2,2,2.0,0,2
Belagavi,2023-02-16,3,3.0,0.0,24,316,73.9,5.2,1.4285714285714286,3,2,2.0,1,2
Belagavi,2023-02-19,2,2.55,0.0,24,316,73.9,5.2,1.5714285714285714,6,2,2.0,1,2
Belagavi,2023-02-20,1,3.4,0.0,24,316,73.9,5.2,1.4285714285714286,0,2,2.0,0,2
Belagavi,2023-02-21,1,1.7,0.0,24,316,73.9,5.2,1.4285714285714286,1,2,2.0,0,2
Belagavi,2023-02-25,1,2.9,0.0,24,316,73.9,5.2,1.4285714285714286,5,2,2.0,0,2
Belagavi,2023-02-26,1,3.2,0.0,24,316,73.9,5.2,1.4285714285714286,6,2,2.0,0,2
Belagavi,2023-02-27,3,5.766666666666667,0.3333333333333333,24,316,73.9,5.2,1.7142857142857142,0,2,2.0,1,2
Belagavi,2023-03-01,1,3.2,0.0,24,316,73.9,5.2,1.4285714285714286,2,3,2.0,0,2
Belagavi,2023-03-02,1,1.4,0.0,24,316,73.9,5.2,1.2857142857142858,3,3,2.0,0,2
Belagavi,2023-03-05,1,2.5,0.0,24,316,73.9,5.2,1.2857142857142858,6,3,2.0,0,2
Belagavi,2023-03-07,2,3.45,0.0,24,316,73.9,5.2,1.4285714285714286,1,3,2.0,1,2
Belagavi,2023-03-08,3,3.0,0.3333333333333333,24,316,73.9,5.2,1.7142857142857142,2,3,2.0,1,2
Belagavi,2023-03-09,1,3.8,0.0,24,316,73.9,5.2,1.7142857142857142,3,3,2.0,0,2
Belagavi,2023-03-10,2,4.05,0.0,24,316,73.9,5.2,1.5714285714285714,4,3,2.0,1,2
Belagavi,2023-03-11,1,2.0,0.0,24,316,73.9,5.2,1.5714285714285714,5,3,2.0,0,2
Belagavi,2023-03-12,2,2.05,0.0,24,316,73.9,5.2,1.7142857142857142,6,3,2.0,1,2
Belagavi,2023-03-13,1,1.7,0.0,24,316,73.9,5.2,1.7142857142857142,0,3,2.0,0,2
Belagavi,2023-03-14,1,2.7,0.0,24,316,73.9,5.2,1.5714285714285714,1,3,2.0,0,2
Belagavi,2023-03-18,1,3.0,0.0,24,316,73.9,5.2,1.2857142857142858,5,3,2.0,0,2
Belagavi,2023-03-20,1,7.7,1.0,24,316,73.9,5.2,1.2857142857142858,0,3,2.0,0,2
Belagavi,2023-03-21,2,2.2,0.0,24,316,73.9,5.2,1.2857142857142858,1,3,2.0,1,2
Belagavi,2023-03-22,1,4.2,0.0,24,316,73.9,5.2,1.2857142857142858,2,3,2.0,0,2
Belagavi,2023-03-23,2,5.5,0.0,24,316,73.9,5.2,1.2857142857142858,3,3,2.0,1,2
Belagavi,2023-03-24,2,3.0999999999999996,0.5,24,316,73.9,5.2,1.4285714285714286,4,3,2.0,1,2
Belagavi,2023-03-25,2,3.7,0.0,24,316,73.9,5.2,1.5714285714285714,5,3,2.0,1,2
Belagavi,2023-03-26,2,2.1,0.0,24,316,73.9,5.2,1.7142857142857142,6,3,2.0,1,2
Belagavi,2023-03-27,1,3.2,1.0,24,316,73.9,5.2,1.7142857142857142,0,3,2.0,0,2
Belagavi,2023-03-29,2,3.65,0.0,24,316,73.9,5.2,1.7142857142857142,2,3,2.0,1,2
Belagavi,2023-03-30,1,3.8,0.0,24,316,73.9,5.2,1.7142857142857142,3,3,2.0,0,2
Belagavi,2023-03-31,2,2.7,0.0,24,316,73.9,5.2,1.7142857142857142,4,3,2.0,1,2
Belagavi,2023-04-03,1,3.5,0.0,24,316,73.9,5.2,1.5714285714285714,0,4,2.0,0,2
Belagavi,2023-04-05,1,1.7,0.0,24,316,73.9,5.2,1.4285714285714286,2,4,2.0,0,2
Belagavi,2023-04-06,2,2.5,0.0,24,316,73.9,5.2,1.4285714285714286,3,4,2.0,1,2
Belagavi,2023-04-07,1,1.2,0.0,24,316,73.9,5.2,1.4285714285714286,4,4,2.0,0,2
Belagavi,2023-04-08,1,2.7,1.0,24,316,73.9,5.2,1.2857142857142858,5,4,2.0,0,2
Belagavi,2023-04-09,1,1.1,0.0,24,316,73.9,5.2,1.2857142857142858,6,4,2.0,0,2
Belagavi,2023-04-11,2,3.4000000000000004,0.0,24,316,73.9,5.2,1.2857142857142858,1,4,2.0,1,2
Belagavi,2023-04-12,1,2.3,1.0,24,316,73.9,5.2,1.2857142857142858,2,4,2.0,0,2
Belagavi,2023-04-14,2,3.75,0.0,24,316,73.9,5.2,1.4285714285714286,4,4,2.0,1,2
Belagavi,2023-04-15,1,3.4,0.0,24,316,73.9,5.2,1.2857142857142858,5,4,2.0,0,2
Belagavi,2023-04-16,1,2.3,0.0,24,316,73.9,5.2,1.2857142857142858,6,4,2.0,0,2
Belagavi,2023-04-17,1,4.8,1.0,24,316,73.9,5.2,1.2857142857142858,0,4,2.0,0,2
Belagavi,2023-04-18,2,2.4,0.0,24,316,73.9,5.2,1.4285714285714286,1,4,2.0,1,2
Belagavi,2023-04-19,1,2.8,0.0,24,316,73.9,5.2,1.2857142857142858,2,4,2.0,0,2
Belagavi,2023-04-20,2,4.85,0.0,24,316,73.9,5.2,1.4285714285714286,3,4,2.0,1,2
Belagavi,2023-04-21,1,2.1,0.0,24,316,73.9,5.2,1.2857142857142858,4,4,2.0,0,2
Belagavi,2023-04-23,2,4.45,0.0,24,316,73.9,5.2,1.4285714285714286,6,4,2.0,1,2
Belagavi,2023-04-24,3,1.8666666666666665,0.0,24,316,73.9,5.2,1.7142857142857142,0,4,2.0,1,2
Belagavi,2023-04-25,3,2.7999999999999994,0.6666666666666666,24,316,73.9,5.2,2.0,1,4,2.0,1,2
Belagavi,2023-04-26,1,1.2,0.0,24,316,73.9,5.2,1.8571428571428572,2,4,2.0,0,2
Belagavi,2023-04-27,1,1.1,0.0,24,316,73.9,5.2,1.8571428571428572,3,4,2.0,0,2
Belagavi,2023-04-28,1,2.2,0.0,24,316,73.9,5.2,1.7142857142857142,4,4,2.0,0,2
Belagavi,2023-04-29,2,3.75,0.0,24,316,73.9,5.2,1.8571428571428572,5,4,2.0,1,2
Belagavi,2023-04-30,1,3.9,0.0,24,316,73.9,5.2,1.7142857142857142,6,4,2.0,0,2
Belagavi,2023-05-02,1,3.8,0.0,24,316,73.9,5.2,1.4285714285714286,1,5,2.0,0,2
Belagavi,2023-05-03,1,1.7,0.0,24,316,73.9,5.2,1.1428571428571428,2,5,2.0,0,2
Belagavi,2023-05-04,1,3.2,0.0,24,316,73.9,5.2,1.1428571428571428,3,5,2.0,0,2
Belagavi,2023-05-06,2,2.9,0.0,24,316,73.9,5.2,1.2857142857142858,5,5,2.0,1,2
Belagavi,2023-05-08,1,2.6,0.0,24,316,73.9,5.2,1.2857142857142858,0,5,2.0,0,2
Belagavi,2023-05-10,1,4.0,1.0,24,316,73.9,5.2,1.1428571428571428,2,5,2.0,0,2
Belagavi,2023-05-14,1,4.0,1.0,24,316,73.9,5.2,1.1428571428571428,6,5,2.0,0,2
Belagavi,2023-05-16,1,1.2,0.0,24,316,73.9,5.2,1.1428571428571428,1,5,2.0,0,2
Belagavi,2023-05-18,6,4.583333333333333,0.16666666666666666,24,316,73.9,5.2,1.8571428571428572,3,5,2.0,1,2
Belagavi,2023-05-19,4,1.775,0.0,24,316,73.9,5.2,2.2857142857142856,4,5,2.0,1,2
Belagavi,2023-05-21,2,3.3,0.0,24,316,73.9,5.2,2.2857142857142856,6,5,2.0,1,2
Belagavi,2023-05-23,1,3.7,0.0,24,316,73.9,5.2,2.2857142857142856,1,5,2.0,0,2
Belagavi,2023-05-24,1,2.9,0.0,24,316,73.9,5.2,2.2857142857142856,2,5,2.0,0,2
Belagavi,2023-05-25,1,4.3,0.0,24,316,73.9,5.2,2.2857142857142856,3,5,2.0,0,2
Belagavi,2023-05-26,1,5.0,0.0,24,316,73.9,5.2,2.2857142857142856,4,5,2.0,0,2
Belagavi,2023-05-28,1,2.6,0.0,24,316,73.9,5.2,1.5714285714285714,6,5,2.0,0,2
Belagavi,2023-05-29,2,3.8499999999999996,0.0,24,316,73.9,5.2,1.2857142857142858,0,5,2.0,1,2
Belagavi,2023-05-31,1,1.0,0.0,24,316,73.9,5.2,1.1428571428571428,2,5,2.0,0,2
Belagavi,2023-06-01,4,3.35,0.0,24,316,73.9,5.2,1.5714285714285714,3,6,2.0,1,2
Belagavi,2023-06-02,1,4.3,1.0,24,316,73.9,5.2,1.5714285714285714,4,6,2.0,0,2
Belagavi,2023-06-03,1,1.1,0.0,24,316,73.9,5.2,1.5714285714285714,5,6,2.0,0,2
Belagavi,2023-06-04,1,3.8,0.0,24,316,73.9,5.2,1.5714285714285714,6,6,2.0,0,2
Belagavi,2023-06-05,1,5.6,0.0,24,316,73.9,5.2,1.5714285714285714,0,6,2.0,0,2
Belagavi,2023-06-07,1,2.1,0.0,24,316,73.9,5.2,1.4285714285714286,2,6,2.0,0,2
Belagavi,2023-06-08,2,3.65,0.5,24,316,73.9,5.2,1.5714285714285714,3,6,2.0,1,2
Belagavi,2023-06-10,2,3.1500000000000004,0.0,24,316,73.9,5.2,1.2857142857142858,5,6,2.0,1,2
Belagavi,2023-06-12,3,2.5666666666666664,0.3333333333333333,24,316,73.9,5.2,1.5714285714285714,0,6,2.0,1,2
Belagavi,2023-06-13,1,4.4,0.0,24,316,73.9,5.2,1.5714285714285714,1,6,2.0,0,2
Belagavi,2023-06-14,1,2.2,0.0,24,316,73.9,5.2,1.5714285714285714,2,6,2.0,0,2
Belagavi,2023-06-16,1,2.9,0.0,24,316,73.9,5.2,1.5714285714285714,4,6,2.0,0,2
Belagavi,2023-06-17,1,2.8,0.0,24,316,73.9,5.2,1.5714285714285714,5,6,2.0,0,2
Belagavi,2023-06-18,1,3.9,0.0,24,316,73.9,5.2,1.4285714285714286,6,6,2.0,0,2
Belagavi,2023-06-19,1,2.9,0.0,24,316,73.9,5.2,1.2857142857142858,0,6,2.0,0,2
Belagavi,2023-06-20,2,2.3,0.0,24,316,73.9,5.2,1.1428571428571428,1,6,2.0,1,2
Belagavi,2023-06-21,1,3.6,0.0,24,316,73.9,5.2,1.1428571428571428,2,6,2.0,0,2
Belagavi,2023-06-25,1,4.2,0.0,24,316,73.9,5.2,1.1428571428571428,6,6,2.0,0,2
Belagavi,2023-06-26,1,3.6,0.0,24,316,73.9,5.2,1.1428571428571428,0,6,2.0,0,2
Belagavi,2023-06-27,2,3.15,0.0,24,316,73.9,5.2,1.2857142857142858,1,6,2.0,1,2
Belagavi,2023-06-29,1,4.5,0.0,24,316,73.9,5.2,1.2857142857142858,3,6,2.0,0,2
Belagavi,2023-06-30,3,3.1333333333333333,0.0,24,316,73.9,5.2,1.5714285714285714,4,6,2.0,1,2
Belagavi,2023-07-01,1,3.9,1.0,24,316,73.9,5.2,1.4285714285714286,5,7,2.0,0,2
Belagavi,2023-07-02,3,2.5,0.0,24,316,73.9,5.2,1.7142857142857142,6,7,2.0,1,2
Belagavi,2023-07-03,2,4.7,0.5,24,316,73.9,5.2,1.8571428571428572,0,7,2.0,1,2
Belagavi,2023-07-04,1,3.0,0.0,24,316,73.9,5.2,1.8571428571428572,1,7,2.0,0,2
Belagavi,2023-07-06,1,2.4,0.0,24,316,73.9,5.2,1.7142857142857142,3,7,2.0,0,2
Belagavi,2023-07-11,1,3.0,0.0,24,316,73.9,5.2,1.7142857142857142,1,7,2.0,0,2
Belagavi,2023-07-12,1,4.8,1.0,24,316,73.9,5.2,1.4285714285714286,2,7,2.0,0,2
Belagavi,2023-07-13,1,2.8,0.0,24,316,73.9,5.2,1.4285714285714286,3,7,2.0,0,2
Belagavi,2023-07-14,2,5.1000000000000005,0.0,24,316,73.9,5.2,1.2857142857142858,4,7,2.0,1,2
Belagavi,2023-07-17,1,3.2,0.0,24,316,73.9,5.2,1.1428571428571428,0,7,2.0,0,2
Belagavi,2023-07-19,2,3.1,0.0,24,316,73.9,5.2,1.2857142857142858,2,7,2.0,1,2
Belagavi,2023-07-20,1,2.0,0.0,24,316,73.9,5.2,1.2857142857142858,3,7,2.0,0,2
Belagavi,2023-07-24,1,5.2,0.0,24,316,73.9,5.2,1.2857142857142858,0,7,2.0,0,2
Belagavi,2023-07-26,1,3.3,0.0,24,316,73.9,5.2,1.2857142857142858,2,7,2.0,0,2
Belagavi,2023-07-27,3,1.8666666666666665,0.0,24,316,73.9,5.2,1.5714285714285714,3,7,2.0,1,2
Belagavi,2023-07-29,1,1.0,0.0,24,316,73.9,5.2,1.4285714285714286,5,7,2.0,0,2
Belagavi,2023-08-01,1,4.8,0.0,24,316,73.9,5.2,1.4285714285714286,1,8,2.0,0,2
Belagavi,2023-08-02,1,2.8,0.0,24,316,73.9,5.2,1.2857142857142858,2,8,2.0,0,2
Belagavi,2023-08-04,1,3.6,0.0,24,316,73.9,5.2,1.2857142857142858,4,8,2.0,0,2
Belagavi,2023-08-06,1,4.9,0.0,24,316,73.9,5.2,1.2857142857142858,6,8,2.0,0,2
Belagavi,2023-08-09,1,3.5,0.0,24,316,73.9,5.2,1.2857142857142858,2,8,2.0,0,2
Belagavi,2023-08-10,2,4.1,0.5,24,316,73.9,5.2,1.1428571428571428,3,8,2.0,1,2
Belagavi,2023-08-12,1,5.9,0.0,24,316,73.9,5.2,1.1428571428571428,5,8,2.0,0,2
Belagavi,2023-08-13,2,3.15,0.0,24,316,73.9,5.2,1.2857142857142858,6,8,2.0,1,2
Belagavi,2023-08-14,1,1.4,0.0,24,316,73.9,5.2,1.2857142857142858,0,8,2.0,0,2
Belagavi,2023-08-15,2,2.85,0.5,24,316,73.9,5.2,1.4285714285714286,1,8,2.0,1,2
Belagavi,2023-08-16,1,1.3,0.0,24,316,73.9,5.2,1.4285714285714286,2,8,2.0,0,2
Belagavi,2023-08-17,1,3.2,0.0,24,316,73.9,5.2,1.4285714285714286,3,8,2.0,0,2
Belagavi,2023-08-19,2,2.9,0.0,24,316,73.9,5.2,1.4285714285714286,5,8,2.0,1,2
Belagavi,2023-08-21,2,3.2,0.0,24,316,73.9,5.2,1.5714285714285714,0,8,2.0,1,2
Belagavi,2023-08-22,1,3.7,0.0,24,316,73.9,5.2,1.4285714285714286,1,8,2.0,0,2
Belagavi,2023-08-29,1,2.8,0.0,24,316,73.9,5.2,1.4285714285714286,1,8,2.0,0,2
Belagavi,2023-08-31,2,7.4,0.0,24,316,73.9,5.2,1.4285714285714286,3,8,2.0,1,2
Belagavi,2023-09-01,2,4.050000000000001,0.0,24,316,73.9,5.2,1.5714285714285714,4,9,2.0,1,2
Belagavi,2023-09-02,1,4.2,0.0,24,316,73.9,5.2,1.5714285714285714,5,9,2.0,0,2
Belagavi,2023-09-04,2,2.15,0.0,24,316,73.9,5.2,1.5714285714285714,0,9,2.0,1,2
Belagavi,2023-09-05,4,3.35,0.25,24,316,73.9,5.2,1.8571428571428572,1,9,2.0,1,2
Belagavi,2023-09-06,1,3.2,0.0,24,316,73.9,5.2,1.8571428571428572,2,9,2.0,0,2
Belagavi,2023-09-07,2,6.15,0.5,24,316,73.9,5.2,2.0,3,9,2.0,1,2
Belagavi,2023-09-12,2,2.0,0.0,24,316,73.9,5.2,2.0,1,9,2.0,1,2
Belagavi,2023-09-15,2,2.5999999999999996,0.0,24,316,73.9,5.2,2.0,4,9,2.0,1,2
Belagavi,2023-09-17,2,2.85,0.0,24,316,73.9,5.2,2.142857142857143,6,9,2.0,1,2
Belagavi,2023-09-18,4,3.35,0.0,24,316,73.9,5.2,2.4285714285714284,0,9,2.0,1,2
Belagavi,2023-09-20,1,3.7,0.0,24,316,73.9,5.2,2.0,2,9,2.0,0,2
Belagavi,2023-09-21,2,2.6500000000000004,0.0,24,316,73.9,5.2,2.142857142857143,3,9,2.0,1,2
Belagavi,2023-09-22,1,1.1,0.0,24,316,73.9,5.2,2.0,4,9,2.0,0,2
Belagavi,2023-09-25,1,1.3,0.0,24,316,73.9,5.2,1.8571428571428572,0,9,2.0,0,2
Belagavi,2023-09-26,3,3.4333333333333336,0.0,24,316,73.9,5.2,2.0,1,9,2.0,1,2
Belagavi,2023-09-27,2,2.3,0.0,24,316,73.9,5.2,2.0,2,9,2.0,1,2
Belagavi,2023-09-28,3,4.766666666666667,0.0,24,316,73.9,5.2,1.8571428571428572,3,9,2.0,1,2
Belagavi,2023-09-29,1,3.9,1.0,24,316,73.9,5.2,1.8571428571428572,4,9,2.0,0,2
Belagavi,2023-09-30,1,8.4,1.0,24,316,73.9,5.2,1.7142857142857142,5,9,2.0,0,2
Belagavi,2023-10-01,1,3.8,0.0,24,316,73.9,5.2,1.7142857142857142,6,10,2.0,0,2
Belagavi,2023-10-02,3,3.266666666666667,0.0,24,316,73.9,5.2,2.0,0,10,2.0,1,2
Belagavi,2023-10-03,1,2.4,0.0,24,316,73.9,5.2,1.7142857142857142,1,10,2.0,0,2
Belagavi,2023-10-04,2,3.4,0.0,24,316,73.9,5.2,1.7142857142857142,2,10,2.0,1,2
Belagavi,2023-10-06,2,1.9,0.0,24,316,73.9,5.2,1.5714285714285714,4,10,2.0,1,2
Belagavi,2023-10-08,2,2.45,0.5,24,316,73.9,5.2,1.7142857142857142,6,10,2.0,1,2
Belagavi,2023-10-09,2,3.05,0.5,24,316,73.9,5.2,1.8571428571428572,0,10,2.0,1,2
Belagavi,2023-10-10,1,2.5,0.0,24,316,73.9,5.2,1.8571428571428572,1,10,2.0,0,2
Belagavi,2023-10-11,2,3.15,0.0,24,316,73.9,5.2,1.7142857142857142,2,10,2.0,1,2
Belagavi,2023-10-12,1,5.8,0.0,24,316,73.9,5.2,1.7142857142857142,3,10,2.0,0,2
Belagavi,2023-10-13,2,2.4,0.0,24,316,73.9,5.2,1.7142857142857142,4,10,2.0,1,2
Belagavi,2023-10-15,2,5.65,0.5,24,316,73.9,5.2,1.7142857142857142,6,10,2.0,1,2
Belagavi,2023-10-17,3,3.366666666666667,0.0,24,316,73.9,5.2,1.8571428571428572,1,10,2.0,1,2
Belagavi,2023-10-18,3,3.4333333333333336,0.3333333333333333,24,316,73.9,5.2,2.0,2,10,2.0,1,2
Belagavi,2023-10-19,3,2.8000000000000003,0.0,24,316,73.9,5.2,2.2857142857142856,3,10,2.0,1,2
Belagavi,2023-10-20,1,6.0,0.0,24,316,73.9,5.2,2.142857142857143,4,10,2.0,0,2
Belagavi,2023-10-21,2,2.45,0.0,24,316,73.9,5.2,2.2857142857142856,5,10,2.0,1,2
Belagavi,2023-10-22,1,3.3,1.0,24,316,73.9,5.2,2.142857142857143,6,10,2.0,0,2
Belagavi,2023-10-24,2,2.95,0.0,24,316,73.9,5.2,2.142857142857143,1,10,2.0,1,2
Belagavi,2023-10-25,2,2.55,0.0,24,316,73.9,5.2,2.0,2,10,2.0,1,2
Belagavi,2023-10-26,1,3.4,0.0,24,316,73.9,5.2,1.7142857142857142,3,10,2.0,0,2
Belagavi,2023-10-30,1,2.5,0.0,24,316,73.9,5.2,1.4285714285714286,0,10,2.0,0,2
Belagavi,2023-10-31,1,2.1,0.0,24,316,73.9,5.2,1.4285714285714286,1,10,2.0,0,2
Belagavi,2023-11-03,2,2.85,0.0,24,316,73.9,5.2,1.4285714285714286,4,11,2.0,1,2
Belagavi,2023-11-05,1,2.8,0.0,24,316,73.9,5.2,1.4285714285714286,6,11,2.0,0,2
Belagavi,2023-11-06,1,6.4,1.0,24,316,73.9,5.2,1.2857142857142858,0,11,2.0,0,2
Belagavi,2023-11-07,1,2.5,0.0,24,316,73.9,5.2,1.1428571428571428,1,11,2.0,0,2
Belagavi,2023-11-11,2,3.0,0.0,24,316,73.9,5.2,1.2857142857142858,5,11,2.0,1,2
Belagavi,2023-11-12,1,4.2,1.0,24,316,73.9,5.2,1.2857142857142858,6,11,2.0,0,2
Belagavi,2023-11-15,1,4.6,0.0,24,316,73.9,5.2,1.2857142857142858,2,11,2.0,0,2
Belagavi,2023-11-16,2,4.05,0.0,24,316,73.9,5.2,1.2857142857142858,3,11,2.0,1,2
