CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
4253,144150085202300014,202300014,2023-09-14,115,85,1,2,2,6,4,15,2023-09-14 23:00:00,2023-09-15 00:00:00,2023-09-15 10:00:00,13.42257,75.86204,Robbery incident reported at Chikkamagaluru PS-1.
4254,144180108202500013,202500013,2025-10-16,278,108,1,2,2,5,2,18,2025-10-16 19:00:00,2025-10-16 20:00:00,2025-10-17 01:00:00,12.94156,75.99482,Burglary incident reported at Hassan PS-6.
4255,144080046202300006,202300006,2023-07-23,10,46,1,2,1,2,2,8,2023-07-23 18:00:00,2023-07-23 19:00:00,2023-07-24 03:00:00,13.94842,75.65015,Assault incident reported at Shivamogga PS-4.
4256,144080046202300007,202300007,2023-09-16,10,46,1,2,3,8,2,8,2023-09-16 21:00:00,2023-09-16 22:00:00,2023-09-16 23:00:00,13.99611,75.62013,Cyber Fraud incident reported at Shivamogga PS-4.
4257,144050029202500014,202500014,2025-09-18,32,29,1,2,4,9,3,5,2025-09-18 12:00:00,2025-09-18 13:00:00,2025-09-18 17:00:00,15.44952,75.02271,Domestic Violence incident reported at Dharwad PS-5.
4258,144010002202500012,202500012,2025-04-18,86,2,1,2,4,9,4,1,2025-04-18 18:00:00,2025-04-18 19:00:00,2025-04-19 05:00:00,13.08964,77.54545,Domestic Violence incident reported at Bengaluru Urban PS-2.
4259,144110064202300012,202300012,2023-02-23,238,64,1,2,1,2,3,11,2023-02-23 16:00:00,2023-02-23 17:00:00,2023-02-23 23:00:00,14.49517,76.0049,Assault incident reported at Davanagere PS-4.
4260,144200119202300005,202300005,2023-11-27,389,119,1,2,1,2,1,20,2023-11-27 23:00:00,2023-11-28 00:00:00,2023-11-28 08:00:00,15.33533,76.15065,Assault incident reported at Koppal PS-5.
4261,144200120202500018,202500018,2025-07-22,259,120,1,2,2,7,1,20,2025-07-22 16:00:00,2025-07-22 17:00:00,2025-07-22 19:00:00,15.30834,76.31493,Vehicle Theft incident reported at Koppal PS-6.
4262,144190111202500020,202500020,2025-10-06,105,111,1,2,2,4,3,19,2025-10-06 19:00:00,2025-10-06 20:00:00,2025-10-07 02:00:00,12.54631,76.90195,Theft incident reported at Mandya PS-3.
4263,144190109202400011,202400011,2024-11-19,388,109,1,2,2,5,3,19,2024-11-19 17:00:00,2024-11-19 18:00:00,2024-11-19 18:00:00,12.63769,76.88161,Burglary incident reported at Mandya PS-1.
4264,844190111202300001,202300001,2023-03-28,242,111,8,2,2,4,3,19,2023-03-28 22:00:00,2023-03-28 23:00:00,2023-03-29 08:00:00,12.558,76.86509,Theft incident reported at Mandya PS-3.
4265,144010003202500012,202500012,2025-08-08,82,3,1,2,2,6,2,1,2025-08-08 18:00:00,2025-08-08 19:00:00,2025-08-09 03:00:00,12.95679,77.69181,Robbery incident reported at Bengaluru Urban PS-3.
4266,144190113202500010,202500010,2025-11-08,171,113,1,2,4,9,1,19,2025-11-08 20:00:00,2025-11-08 21:00:00,2025-11-09 05:00:00,12.54964,76.96001,Domestic Violence incident reported at Mandya PS-5.
4267,144090052202500014,202500014,2025-10-11,74,52,1,2,2,7,2,9,2025-10-11 07:00:00,2025-10-11 08:00:00,2025-10-11 11:00:00,13.39091,77.04096,Vehicle Theft incident reported at Tumakuru PS-4.
4268,144080047202500010,202500010,2025-12-07,399,47,1,2,3,8,2,8,2025-12-07 22:00:00,2025-12-07 23:00:00,2025-12-08 03:00:00,13.99583,75.53836,Cyber Fraud incident reported at Shivamogga PS-5.
4269,144020012202500016,202500016,2025-07-14,349,12,1,2,4,9,4,2,2025-07-14 14:00:00,2025-07-14 15:00:00,2025-07-14 14:00:00,12.32031,76.58171,Domestic Violence incident reported at Mysuru PS-6.
4270,144100056202300008,202300008,2023-02-17,201,56,1,2,2,6,2,10,2023-02-17 23:00:00,2023-02-18 00:00:00,2023-02-18 04:00:00,13.32013,74.73406,Robbery incident reported at Udupi PS-2.
4271,144200115202400009,202400009,2024-03-21,98,115,1,2,3,8,2,20,2024-03-21 23:00:00,2024-03-22 00:00:00,2024-03-22 03:00:00,15.32176,76.22575,Cyber Fraud incident reported at Koppal PS-1.
4272,144140084202400013,202400013,2024-05-27,176,84,1,2,2,11,2,14,2024-05-27 22:00:00,2024-05-27 23:00:00,2024-05-28 09:00:00,13.16208,78.12129,Extortion incident reported at Kolar PS-6.
4273,844150087202500001,202500001,2025-12-08,297,87,8,2,2,7,2,15,2025-12-08 15:00:00,2025-12-08 16:00:00,2025-12-08 17:00:00,13.34355,75.72743,Vehicle Theft incident reported at Chikkamagaluru PS-3.
4274,144100057202400010,202400010,2024-02-08,302,57,1,2,2,5,1,10,2024-02-08 15:00:00,2024-02-08 16:00:00,2024-02-09 01:00:00,13.38928,74.73527,Burglary incident reported at Udupi PS-3.
4275,144140083202300005,202300005,2023-03-21,200,83,1,2,2,5,2,14,2023-03-21 20:00:00,2023-03-21 21:00:00,2023-03-21 21:00:00,13.24806,78.16166,Burglary incident reported at Kolar PS-5.
4276,144170098202500013,202500013,2025-11-07,139,98,1,1,1,1,3,17,2025-11-07 09:00:00,2025-11-07 10:00:00,2025-11-07 13:00:00,14.25078,76.40812,Murder incident reported at Chitradurga PS-2.
4277,144040020202300012,202300012,2023-06-08,282,20,1,2,2,6,3,4,2023-06-08 19:00:00,2023-06-08 20:00:00,2023-06-08 22:00:00,15.97508,74.47545,Robbery incident reported at Belagavi PS-2.
4278,144010002202500013,202500013,2025-08-28,86,2,1,2,2,6,2,1,2025-08-28 20:00:00,2025-08-28 21:00:00,2025-08-28 20:00:00,12.95481,77.47904,Robbery incident reported at Bengaluru Urban PS-2.
4279,144060036202500009,202500009,2025-05-19,113,36,1,2,2,4,4,6,2025-05-19 14:00:00,2025-05-19 15:00:00,2025-05-19 18:00:00,17.4157,76.8857,Theft incident reported at Kalaburagi PS-6.
4280,144070039202400013,202400013,2024-08-21,306,39,1,2,2,6,1,7,2024-08-21 14:00:00,2024-08-21 15:00:00,2024-08-21 17:00:00,15.25,76.86574,Robbery incident reported at Ballari PS-3.
4281,144110066202500013,202500013,2025-09-07,319,66,1,2,2,7,2,11,2025-09-07 22:00:00,2025-09-07 23:00:00,2025-09-08 06:00:00,14.44038,75.95678,Vehicle Theft incident reported at Davanagere PS-6.
4282,144060034202300010,202300010,2023-12-31,230,34,1,2,2,7,2,6,2023-12-31 16:00:00,2023-12-31 17:00:00,2024-01-01 02:00:00,17.34438,76.84618,Vehicle Theft incident reported at Kalaburagi PS-4.
4283,844090050202300004,202300004,2023-07-19,188,50,8,2,3,8,1,9,2023-07-19 17:00:00,2023-07-19 18:00:00,2023-07-20 02:00:00,13.34049,77.07843,Cyber Fraud incident reported at Tumakuru PS-2.
4284,144100057202500008,202500008,2025-12-06,302,57,1,2,4,9,2,10,2025-12-06 12:00:00,2025-12-06 13:00:00,2025-12-06 21:00:00,13.34677,74.76789,Domestic Violence incident reported at Udupi PS-3.
4285,144060031202300008,202300008,2023-01-14,335,31,1,1,1,3,3,6,2023-01-14 13:00:00,2023-01-14 14:00:00,2023-01-14 21:00:00,17.25642,76.75656,Kidnapping incident reported at Kalaburagi PS-1.
4286,144150085202300015,202300015,2023-03-29,155,85,1,2,2,7,2,15,2023-03-29 15:00:00,2023-03-29 16:00:00,2023-03-29 17:00:00,13.26473,75.73544,Vehicle Theft incident reported at Chikkamagaluru PS-1.
4287,144070037202500010,202500010,2025-12-20,71,37,1,2,2,5,4,7,2025-12-20 23:00:00,2025-12-21 00:00:00,2025-12-21 05:00:00,15.07099,76.88595,Burglary incident reported at Ballari PS-1.
4288,144040020202300013,202300013,2023-12-19,282,20,1,2,3,8,2,4,2023-12-19 13:00:00,2023-12-19 14:00:00,2023-12-20 00:00:00,15.7917,74.44331,Cyber Fraud incident reported at Belagavi PS-2.
4289,144130078202400010,202400010,2024-10-30,265,78,1,2,2,4,1,13,2024-10-30 19:00:00,2024-10-30 20:00:00,2024-10-31 05:00:00,16.14456,77.36389,Theft incident reported at Raichur PS-6.
4290,144010006202300012,202300012,2023-09-19,77,6,1,2,4,9,1,1,2023-09-19 20:00:00,2023-09-19 21:00:00,2023-09-20 01:00:00,13.03869,77.54092,Domestic Violence incident reported at Bengaluru Urban PS-6.
4291,144090052202500015,202500015,2025-11-22,299,52,1,2,2,4,1,9,2025-11-22 23:00:00,2025-11-23 00:00:00,2025-11-23 09:00:00,13.26698,77.14862,Theft incident reported at Tumakuru PS-4.
4292,444070039202500001,202500001,2025-10-10,306,39,4,2,2,4,2,7,2025-10-10 21:00:00,2025-10-10 22:00:00,2025-10-11 02:00:00,15.12868,76.97317,Theft incident reported at Ballari PS-3.
4293,144180106202500011,202500011,2025-11-14,159,106,1,2,2,4,2,18,2025-11-14 16:00:00,2025-11-14 17:00:00,2025-11-15 03:00:00,13.03737,76.08394,Theft incident reported at Hassan PS-4.
4294,144200115202500015,202500015,2025-08-08,98,115,1,2,2,5,1,20,2025-08-08 13:00:00,2025-08-08 14:00:00,2025-08-08 21:00:00,15.37146,76.1581,Burglary incident reported at Koppal PS-1.
4295,144120067202400016,202400016,2024-02-29,263,67,1,2,2,4,1,12,2024-02-29 23:00:00,2024-03-01 00:00:00,2024-03-01 00:00:00,17.92749,77.50601,Theft incident reported at Bidar PS-1.
4296,144190110202300009,202300009,2023-12-17,85,110,1,2,3,8,1,19,2023-12-17 23:00:00,2023-12-18 00:00:00,2023-12-18 01:00:00,12.5375,76.84318,Cyber Fraud incident reported at Mandya PS-2.
4297,144200117202400010,202400010,2024-07-21,373,117,1,2,2,4,2,20,2024-07-21 17:00:00,2024-07-21 18:00:00,2024-07-21 18:00:00,15.17138,76.30263,Theft incident reported at Koppal PS-3.
4298,144130077202400015,202400015,2024-11-24,380,77,1,2,2,7,2,13,2024-11-24 13:00:00,2024-11-24 14:00:00,2024-11-24 22:00:00,16.2758,77.31105,Vehicle Theft incident reported at Raichur PS-5.
4299,144140084202300015,202300015,2023-12-28,176,84,1,2,2,6,2,14,2023-12-28 23:00:00,2023-12-29 00:00:00,2023-12-29 01:00:00,13.15876,78.16575,Robbery incident reported at Kolar PS-6.
4300,144200116202300010,202300010,2023-02-19,107,116,1,2,2,5,3,20,2023-02-19 13:00:00,2023-02-19 14:00:00,2023-02-19 14:00:00,15.37936,76.22429,Burglary incident reported at Koppal PS-2.
4301,144070042202500009,202500009,2025-02-07,163,42,1,2,3,8,2,7,2025-02-07 20:00:00,2025-02-07 21:00:00,2025-02-08 02:00:00,15.185,76.96889,Cyber Fraud incident reported at Ballari PS-6.
4302,844130075202500002,202500002,2025-07-22,18,75,8,2,2,7,1,13,2025-07-22 23:00:00,2025-07-23 00:00:00,2025-07-23 08:00:00,16.25632,77.33598,Vehicle Theft incident reported at Raichur PS-3.
4303,144180103202500011,202500011,2025-08-21,15,103,1,2,3,8,3,18,2025-08-21 23:00:00,2025-08-22 00:00:00,2025-08-22 00:00:00,12.99899,76.03355,Cyber Fraud incident reported at Hassan PS-1.
4304,144160094202400007,202400007,2024-05-04,392,94,1,2,2,4,2,16,2024-05-04 13:00:00,2024-05-04 14:00:00,2024-05-04 16:00:00,16.0917,75.64433,Theft incident reported at Bagalkot PS-4.
4305,144140079202500012,202500012,2025-01-24,23,79,1,2,2,4,3,14,2025-01-24 19:00:00,2025-01-24 20:00:00,2025-01-24 22:00:00,13.06583,78.10141,Theft incident reported at Kolar PS-1.
4306,844080044202400002,202400002,2024-04-07,116,44,8,2,4,9,2,8,2024-04-07 10:00:00,2024-04-07 11:00:00,2024-04-07 10:00:00,14.02067,75.58076,Domestic Violence incident reported at Shivamogga PS-2.
4307,144150088202300016,202300016,2023-11-20,289,88,1,2,1,2,4,15,2023-11-20 06:00:00,2023-11-20 07:00:00,2023-11-20 06:00:00,13.4935,75.78338,Assault incident reported at Chikkamagaluru PS-4.
4308,144200115202300002,202300002,2023-08-13,98,115,1,2,2,6,2,20,2023-08-13 23:00:00,2023-08-14 00:00:00,2023-08-14 06:00:00,15.44482,76.19999,Robbery incident reported at Koppal PS-1.
4309,144170100202500011,202500011,2025-12-29,210,100,1,2,2,4,2,17,2025-12-29 23:00:00,2025-12-30 00:00:00,2025-12-30 01:00:00,14.25187,76.30758,Theft incident reported at Chitradurga PS-4.
4310,144160094202400008,202400008,2024-03-01,145,94,1,2,5,10,3,16,2024-03-01 13:00:00,2024-03-01 14:00:00,2024-03-01 14:00:00,16.15858,75.6561,Drug Offense incident reported at Bagalkot PS-4.
4311,144050030202400011,202400011,2024-06-17,298,30,1,2,4,9,1,5,2024-06-17 23:00:00,2024-06-18 00:00:00,2024-06-18 06:00:00,15.38911,75.07333,Domestic Violence incident reported at Dharwad PS-6.
4312,144190111202500021,202500021,2025-08-26,242,111,1,2,1,2,1,19,2025-08-26 20:00:00,2025-08-26 21:00:00,2025-08-26 23:00:00,12.56467,76.91929,Assault incident reported at Mandya PS-3.
4313,144120071202400013,202400013,2024-05-15,363,71,1,2,3,8,4,12,2024-05-15 21:00:00,2024-05-15 22:00:00,2024-05-16 05:00:00,17.87657,77.45334,Cyber Fraud incident reported at Bidar PS-5.
4314,144070037202400014,202400014,2024-03-08,327,37,1,2,4,9,3,7,2024-03-08 23:00:00,2024-03-09 00:00:00,2024-03-09 01:00:00,15.21784,76.94158,Domestic Violence incident reported at Ballari PS-1.
4315,144150089202300008,202300008,2023-06-10,45,89,1,2,1,2,1,15,2023-06-10 22:00:00,2023-06-10 23:00:00,2023-06-11 01:00:00,13.31283,75.90112,Assault incident reported at Chikkamagaluru PS-5.
4316,144010005202400010,202400010,2024-11-12,123,5,1,1,1,1,3,1,2024-11-12 23:00:00,2024-11-13 00:00:00,2024-11-13 11:00:00,13.05779,77.48017,Murder incident reported at Bengaluru Urban PS-5.
4317,444130073202400001,202400001,2024-09-23,212,73,4,2,1,2,1,13,2024-09-23 21:00:00,2024-09-23 22:00:00,2024-09-24 05:00:00,16.21577,77.28065,Assault incident reported at Raichur PS-1.
4318,844030014202400003,202400003,2024-08-26,101,14,8,2,3,8,1,3,2024-08-26 16:00:00,2024-08-26 17:00:00,2024-08-26 18:00:00,12.77755,74.80053,Cyber Fraud incident reported at Dakshina Kannada PS-2.
4319,144170099202400012,202400012,2024-02-10,315,99,1,2,2,6,2,17,2024-02-10 17:00:00,2024-02-10 18:00:00,2024-02-11 04:00:00,14.16124,76.40364,Robbery incident reported at Chitradurga PS-3.
4320,844160093202300002,202300002,2023-12-11,130,93,8,2,4,9,1,16,2023-12-11 17:00:00,2023-12-11 18:00:00,2023-12-12 04:00:00,16.22011,75.66718,Domestic Violence incident reported at Bagalkot PS-3.
4321,144150086202400012,202400012,2024-08-14,256,86,1,1,1,3,4,15,2024-08-14 21:00:00,2024-08-14 22:00:00,2024-08-14 22:00:00,13.39611,75.72689,Kidnapping incident reported at Chikkamagaluru PS-2.
4322,144160091202300009,202300009,2023-12-02,21,91,1,2,1,2,4,16,2023-12-02 15:00:00,2023-12-02 16:00:00,2023-12-02 23:00:00,16.25436,75.74129,Assault incident reported at Bagalkot PS-1.
4323,144050029202400019,202400019,2024-08-23,393,29,1,2,2,5,2,5,2024-08-23 23:00:00,2024-08-24 00:00:00,2024-08-24 01:00:00,15.39963,75.05848,Burglary incident reported at Dharwad PS-5.
4324,144160096202300007,202300007,2023-10-29,253,96,1,2,5,10,4,16,2023-10-29 23:00:00,2023-10-30 00:00:00,2023-10-30 03:00:00,16.18518,75.65618,Drug Offense incident reported at Bagalkot PS-6.
4325,144120070202500013,202500013,2025-12-18,100,70,1,2,3,8,1,12,2025-12-18 22:00:00,2025-12-18 23:00:00,2025-12-19 00:00:00,17.90056,77.53955,Cyber Fraud incident reported at Bidar PS-4.
4326,844070040202300002,202300002,2023-10-15,142,40,8,2,2,4,2,7,2023-10-15 14:00:00,2023-10-15 15:00:00,2023-10-15 16:00:00,15.14039,76.81012,Theft incident reported at Ballari PS-4.
4327,144130074202400014,202400014,2024-12-20,135,74,1,1,1,3,2,13,2024-12-20 23:00:00,2024-12-21 00:00:00,2024-12-21 01:00:00,16.23355,77.37814,Kidnapping incident reported at Raichur PS-2.
4328,444030015202400001,202400001,2024-02-08,300,15,4,2,2,5,2,3,2024-02-08 14:00:00,2024-02-08 15:00:00,2024-02-08 16:00:00,12.95393,74.90787,Burglary incident reported at Dakshina Kannada PS-3.
4329,144080047202400013,202400013,2024-03-31,321,47,1,2,2,5,3,8,2024-03-31 10:00:00,2024-03-31 11:00:00,2024-03-31 16:00:00,14.00928,75.49021,Burglary incident reported at Shivamogga PS-5.
4330,344130078202300001,202300001,2023-10-07,265,78,3,2,2,5,1,13,2023-10-07 19:00:00,2023-10-07 20:00:00,2023-10-08 03:00:00,16.14099,77.4143,Burglary incident reported at Raichur PS-6.
4331,844140080202300002,202300002,2023-09-20,397,80,8,2,2,11,1,14,2023-09-20 13:00:00,2023-09-20 14:00:00,2023-09-20 14:00:00,13.21006,78.05911,Extortion incident reported at Kolar PS-2.
4332,144080046202300008,202300008,2023-11-23,10,46,1,2,2,4,4,8,2023-11-23 23:00:00,2023-11-24 00:00:00,2023-11-24 05:00:00,13.93477,75.50732,Theft incident reported at Shivamogga PS-4.
4333,144170102202500015,202500015,2025-02-16,39,102,1,2,2,4,4,17,2025-02-16 20:00:00,2025-02-16 21:00:00,2025-02-16 20:00:00,14.2064,76.35287,Theft incident reported at Chitradurga PS-6.
4334,144060035202300011,202300011,2023-06-27,13,35,1,2,2,4,2,6,2023-06-27 11:00:00,2023-06-27 12:00:00,2023-06-27 20:00:00,17.31151,76.82582,Theft incident reported at Kalaburagi PS-5.
4335,144030018202500013,202500013,2025-05-27,172,18,1,1,1,1,2,3,2025-05-27 22:00:00,2025-05-27 23:00:00,2025-05-28 05:00:00,12.91873,74.80314,Murder incident reported at Dakshina Kannada PS-6.
4336,144200119202500013,202500013,2025-08-25,127,119,1,2,3,8,1,20,2025-08-25 23:00:00,2025-08-26 00:00:00,2025-08-26 06:00:00,15.36938,76.23198,Cyber Fraud incident reported at Koppal PS-5.
4337,144080048202300016,202300016,2023-11-14,368,48,1,2,2,6,1,8,2023-11-14 23:00:00,2023-11-15 00:00:00,2023-11-15 08:00:00,14.02062,75.60367,Robbery incident reported at Shivamogga PS-6.
4338,144040020202500012,202500012,2025-01-15,282,20,1,2,4,9,1,4,2025-01-15 23:00:00,2025-01-16 00:00:00,2025-01-16 05:00:00,15.8355,74.57678,Domestic Violence incident reported at Belagavi PS-2.
4339,144050026202300010,202300010,2023-12-21,400,26,1,2,2,5,1,5,2023-12-21 23:00:00,2023-12-22 00:00:00,2023-12-22 00:00:00,15.51386,74.98443,Burglary incident reported at Dharwad PS-2.
4340,144190111202400016,202400016,2024-08-16,105,111,1,2,1,2,2,19,2024-08-16 23:00:00,2024-08-17 00:00:00,2024-08-17 08:00:00,12.67947,76.82566,Assault incident reported at Mandya PS-3.
4341,144200120202300006,202300006,2023-11-07,138,120,1,2,1,2,4,20,2023-11-07 20:00:00,2023-11-07 21:00:00,2023-11-08 00:00:00,15.34778,76.22731,Assault incident reported at Koppal PS-6.
4342,144190109202400012,202400012,2024-04-29,388,109,1,2,2,4,2,19,2024-04-29 18:00:00,2024-04-29 19:00:00,2024-04-30 05:00:00,12.56817,76.96914,Theft incident reported at Mandya PS-1.
4343,144040023202400006,202400006,2024-08-16,281,23,1,2,2,6,1,4,2024-08-16 17:00:00,2024-08-16 18:00:00,2024-08-17 04:00:00,15.79963,74.58586,Robbery incident reported at Belagavi PS-5.
4344,144120071202300012,202300012,2023-01-15,51,71,1,2,2,4,1,12,2023-01-15 21:00:00,2023-01-15 22:00:00,2023-01-15 22:00:00,17.87163,77.45902,Theft incident reported at Bidar PS-5.
4345,144120069202300007,202300007,2023-11-13,196,69,1,2,2,5,2,12,2023-11-13 10:00:00,2023-11-13 11:00:00,2023-11-13 16:00:00,17.91583,77.55107,Burglary incident reported at Bidar PS-3.
4346,144150086202400013,202400013,2024-03-12,256,86,1,2,3,8,4,15,2024-03-12 16:00:00,2024-03-12 17:00:00,2024-03-12 20:00:00,13.2963,75.81476,Cyber Fraud incident reported at Chikkamagaluru PS-2.
4347,144100057202500009,202500009,2025-06-22,302,57,1,2,2,6,4,10,2025-06-22 13:00:00,2025-06-22 14:00:00,2025-06-22 23:00:00,13.44825,74.65625,Robbery incident reported at Udupi PS-3.
4348,844090054202400001,202400001,2024-10-08,13,54,8,2,2,11,2,9,2024-10-08 18:00:00,2024-10-08 19:00:00,2024-10-08 22:00:00,13.39187,77.04399,Extortion incident reported at Tumakuru PS-6.
4349,144030018202500014,202500014,2025-09-03,305,18,1,2,1,2,3,3,2025-09-03 18:00:00,2025-09-03 19:00:00,2025-09-03 19:00:00,13.00872,74.89504,Assault incident reported at Dakshina Kannada PS-6.
4350,144030018202400017,202400017,2024-12-19,305,18,1,2,3,8,1,3,2024-12-19 23:00:00,2024-12-20 00:00:00,2024-12-20 08:00:00,12.9809,74.86325,Cyber Fraud incident reported at Dakshina Kannada PS-6.
4351,144140083202300006,202300006,2023-01-17,200,83,1,2,5,10,3,14,2023-01-17 18:00:00,2023-01-17 19:00:00,2023-01-17 23:00:00,13.13146,78.19356,Drug Offense incident reported at Kolar PS-5.
4352,844120072202500003,202500003,2025-12-16,5,72,8,2,2,5,2,12,2025-12-16 15:00:00,2025-12-16 16:00:00,2025-12-16 21:00:00,17.97504,77.47247,Burglary incident reported at Bidar PS-6.
4353,844110066202400002,202400002,2024-03-27,319,66,8,2,2,4,2,11,2024-03-27 23:00:00,2024-03-28 00:00:00,2024-03-28 11:00:00,14.51297,75.96581,Theft incident reported at Davanagere PS-6.
4354,144040023202500012,202500012,2025-01-19,330,23,1,2,2,5,4,4,2025-01-19 08:00:00,2025-01-19 09:00:00,2025-01-19 17:00:00,15.9278,74.44826,Burglary incident reported at Belagavi PS-5.
4355,144170102202400013,202400013,2024-06-13,185,102,1,2,2,5,1,17,2024-06-13 16:00:00,2024-06-13 17:00:00,2024-06-13 19:00:00,14.1286,76.33279,Burglary incident reported at Chitradurga PS-6.
4356,144150088202300017,202300017,2023-02-18,289,88,1,1,1,3,1,15,2023-02-18 18:00:00,2023-02-18 19:00:00,2023-02-18 18:00:00,13.23843,75.70957,Kidnapping incident reported at Chikkamagaluru PS-4.
4357,144190114202400006,202400006,2024-09-23,266,114,1,2,2,6,1,19,2024-09-23 21:00:00,2024-09-23 22:00:00,2024-09-23 23:00:00,12.53241,76.89861,Robbery incident reported at Mandya PS-6.
4358,444020010202500001,202500001,2025-05-04,7,10,4,2,2,4,2,2,2025-05-04 23:00:00,2025-05-05 00:00:00,2025-05-05 11:00:00,12.35614,76.63438,Theft incident reported at Mysuru PS-4.
4359,844190109202400006,202400006,2024-11-30,91,109,8,2,4,9,4,19,2024-11-30 14:00:00,2024-11-30 15:00:00,2024-11-30 22:00:00,12.47633,76.86853,Domestic Violence incident reported at Mandya PS-1.
4360,144190112202400008,202400008,2024-07-27,166,112,1,1,1,1,2,19,2024-07-27 23:00:00,2024-07-28 00:00:00,2024-07-28 04:00:00,12.67263,76.82003,Murder incident reported at Mandya PS-4.
4361,144020007202400017,202400017,2024-01-18,264,7,1,2,3,8,4,2,2024-01-18 14:00:00,2024-01-18 15:00:00,2024-01-19 00:00:00,12.24077,76.65382,Cyber Fraud incident reported at Mysuru PS-1.
4362,844120070202300002,202300002,2023-08-09,221,70,8,2,4,9,1,12,2023-08-09 20:00:00,2023-08-09 21:00:00,2023-08-10 03:00:00,17.8532,77.52935,Domestic Violence incident reported at Bidar PS-4.
